drug_id,protein_id,interaction,split
D01929,P01313,0,train
D00148,P00342,0,train
D01930,P00871,0,train
D01931,P00044,0,train
D00204,P00324,1,train
D00457,P01103,0,train
D00811,P01350,0,train
D00330,P01281,0,train
D01932,P01351,0,train
D00910,P00151,0,train
D01933,P00056,1,train
D01934,P01352,1,train
D01781,P00169,1,train
D00288,P00134,1,train
D01351,P00090,0,train
D00550,P00804,0,train
D01935,P00401,1,train
D01936,P00417,0,train
D01937,P00894,1,train
D01938,P01353,1,train
D00566,P01244,0,train
D00968,P00905,1,train
D01827,P00264,1,train
D01939,P01354,0,train
D00855,P00124,1,train
D01940,P01156,1,train
D01426,P00509,1,train
D01941,P00170,1,train
D01942,P01008,0,train
D01943,P00019,1,train
D01944,P00567,1,train
D01945,P01355,0,train
D00754,P00124,1,train
D00306,P00871,1,train
D01946,P01356,0,train
D01947,P01074,0,train
D00921,P00314,0,train
D01948,P00447,0,train
D01949,P00305,0,train
D00879,P00334,1,train
D01950,P00651,0,train
D01917,P00889,0,train
D00598,P00146,1,train
D01734,P00012,1,train
D00043,P00377,1,train
D00034,P00169,1,train
D01951,P01056,1,train
D01952,P01020,0,train
D01953,P01357,0,train
D01389,P01358,0,train
D00341,P00056,1,train
D00892,P00169,1,train
D01954,P00124,1,train
D01578,P00231,0,train
D01871,P00131,1,train
D01079,P01359,1,train
D00528,P01360,0,train
D01699,P00309,1,train
D01955,P01361,0,train
D01956,P00341,0,train
D01738,P00292,0,train
D01957,P00040,1,train
D01958,P01362,1,train
D01959,P01363,0,train
D01960,P00465,1,train
D01572,P00022,1,train
D01452,P00229,1,train
D01961,P00919,0,train
D01962,P01272,0,train
D01963,P01183,0,train
D00102,P00044,1,train
D00288,P01364,1,train
D00944,P00049,1,train
D01964,P00711,0,train
D00795,P00078,1,train
D00718,P01244,0,train
D01238,P01129,0,train
D01965,P01365,1,train
D00127,P01366,0,train
D01966,P00461,1,train
D01967,P00688,0,train
D01735,P00461,1,train
D01968,P00939,0,train
D01969,P01367,0,train
D01885,P01368,0,train
D01970,P01133,1,train
D01971,P00694,0,train
D01972,P00040,1,train
D01973,P01369,0,train
D01974,P00579,1,train
D00315,P01370,0,train
D01394,P00472,0,train
D01975,P01243,0,train
D00935,P00124,1,train
D01976,P01360,0,train
D01376,P00748,1,train
D01776,P01121,0,train
D01977,P01363,0,train
D01929,P00023,0,train
D01282,P01371,1,train
D01544,P01372,0,train
D01978,P01373,0,train
D00592,P01170,0,train
D00512,P00146,1,train
D01979,P01374,0,train
D01980,P01375,0,train
D01981,P00181,1,train
D01462,P00063,1,train
D01982,P01342,0,train
D00260,P00124,1,train
D01706,P00040,1,train
D00726,P00837,0,train
D01227,P00734,1,train
D00204,P00040,1,train
D01983,P01376,0,train
D01984,P00155,1,train
D01985,P00139,0,train
D00140,P00065,1,train
D01069,P00793,0,train
D00761,P00040,1,train
D00572,P00142,1,train
D01986,P01181,0,train
D00668,P00787,1,train
D00121,P00085,1,train
D01987,P01199,0,train
D01988,P00707,0,train
D00276,P00155,1,train
D00850,P01377,1,train
D01933,P00789,0,train
D01712,P01019,1,train
D01989,P01378,1,train
D01990,P01379,0,train
D01991,P01202,1,train
D01992,P00359,1,train
D01052,P01380,0,train
D01993,P01381,0,train
D01994,P01382,0,train
D01995,P00833,0,train
D00973,P01383,1,train
D01996,P00425,1,train
D00110,P00021,1,train
D01997,P00155,1,train
D01998,P00726,1,train
D00378,P01384,1,train
D00364,P00304,0,train
D00502,P00831,0,train
D01999,P01385,0,train
D00874,P00261,1,train
D01955,P01260,0,train
D00051,P01203,1,train
D01878,P01386,0,train
D01775,P00944,1,train
D00879,P00426,1,train
D00828,P01387,1,train
D02000,P01388,0,train
D02001,P01104,0,train
D00505,P00092,1,train
D02002,P00383,0,train
D00288,P00358,1,train
D00949,P00063,1,train
D01352,P01081,1,train
D00622,P01389,1,train
D01792,P01390,0,train
D00790,P00332,1,train
D02003,P00808,0,train
D02004,P00613,0,train
D02005,P01240,1,train
D02006,P00887,0,train
D00731,P01391,1,train
D02007,P00544,0,train
D01855,P00056,1,train
D02008,P00768,0,train
D01075,P01006,1,train
D02009,P00033,0,train
D00023,P00169,1,train
D01468,P00705,1,train
D02010,P00189,1,train
D00892,P00229,1,train
D01288,P01392,0,train
D02011,P00886,1,train
D02012,P00152,1,train
D02013,P01393,0,train
D02014,P00223,0,train
D02015,P01394,0,train
D00432,P00933,1,train
D00568,P01395,1,train
D02016,P01396,0,train
D02017,P00394,0,train
D02018,P01053,0,train
D00249,P00169,1,train
D02019,P00378,1,train
D00771,P00982,0,train
D02020,P00054,1,train
D02021,P00289,1,train
D01880,P00484,0,train
D00430,P01397,1,train
D02022,P00692,0,train
D00051,P00776,1,train
D01518,P00791,0,train
D02023,P00406,1,train
D00305,P00943,0,train
D01717,P00206,1,train
D00428,P00502,1,train
D01469,P00171,1,train
D01202,P00375,1,train
D02024,P00930,0,train
D00991,P01280,0,train
D01140,P00208,1,train
D00722,P01396,0,train
D01113,P00871,1,train
D02025,P01398,0,train
D02026,P01399,0,train
D02027,P01400,1,train
D01431,P01401,0,train
D02028,P00088,0,train
D02029,P00980,0,train
D00508,P00065,1,train
D00019,P00115,1,train
D00341,P00269,1,train
D00394,P00728,0,train
D02030,P00046,0,train
D02031,P01402,0,train
D00021,P00929,0,train
D00208,P00807,1,train
D00216,P01303,0,train
D01365,P00049,1,train
D02032,P00550,0,train
D00508,P00456,1,train
D02033,P01403,0,train
D02034,P01404,0,train
D01780,P00851,1,train
D01609,P01203,1,train
D01326,P00234,1,train
D01272,P01228,0,train
D02035,P00070,1,train
D00473,P00169,1,train
D00274,P00012,1,train
D01511,P01206,1,train
D00305,P00807,1,train
D02036,P01284,0,train
D00548,P01405,0,train
D02037,P01406,0,train
D00060,P01358,0,train
D00204,P00329,1,train
D02038,P00083,1,train
D01362,P00155,1,train
D02039,P00385,0,train
D02040,P00199,1,train
D00092,P00155,1,train
D00324,P00375,1,train
D00732,P00135,1,train
D02041,P01407,0,train
D02042,P00817,0,train
D02043,P00370,1,train
D00191,P00049,1,train
D02044,P00029,1,train
D02045,P00662,0,train
D00376,P01321,1,train
D02046,P01408,0,train
D02047,P00111,1,train
D01557,P00738,0,train
D02048,P01409,0,train
D00023,P00373,1,train
D00781,P01410,0,train
D02049,P00258,1,train
D00626,P00557,1,train
D02050,P00692,0,train
D00166,P00603,1,train
D02051,P00022,1,train
D01958,P01411,1,train
D02052,P00283,1,train
D00140,P00146,1,train
D00660,P00521,0,train
D02053,P01364,1,train
D00178,P00072,1,train
D02054,P01097,0,train
D01617,P01412,1,train
D02055,P00289,1,train
D00308,P01092,0,train
D00178,P00229,1,train
D02056,P00964,0,train
D02057,P00083,0,train
D02058,P01042,0,train
D02059,P00107,1,train
D02060,P00971,1,train
D02061,P01413,0,train
D02062,P01414,0,train
D02063,P00261,0,train
D00313,P01415,1,train
D02064,P01416,0,train
D01297,P00213,1,train
D02065,P01366,0,train
D00505,P01116,1,train
D02066,P00334,1,train
D02067,P01417,1,train
D01142,P00210,1,train
D00745,P00597,0,train
D00676,P00863,1,train
D02068,P00054,1,train
D01424,P00115,1,train
D01486,P00124,1,train
D02069,P01418,1,train
D02070,P01419,0,train
D00375,P00065,1,train
D00750,P01420,0,train
D02071,P01421,0,train
D01793,P00049,1,train
D01541,P01422,0,train
D00329,P01423,0,train
D02072,P01424,0,train
D02073,P00839,1,train
D00883,P00373,1,train
D02074,P00575,0,train
D01846,P00314,1,train
D02075,P01266,0,train
D02076,P00211,0,train
D02077,P00124,1,train
D01084,P00605,0,train
D02078,P01425,0,train
D02079,P00449,1,train
D02080,P00380,0,train
D02081,P01065,0,train
D00083,P01251,0,train
D01554,P00056,1,train
D00805,P00258,1,train
D01886,P01426,0,train
D02082,P01040,0,train
D02083,P01427,1,train
D01264,P00341,1,train
D02084,P00640,1,train
D02085,P00425,0,train
D00598,P00377,1,train
D01417,P00155,1,train
D02086,P00153,0,train
D02087,P00821,1,train
D00140,P00158,1,train
D00334,P01428,0,train
D02066,P00414,0,train
D02088,P00743,1,train
D01574,P01429,1,train
D02089,P00256,0,train
D02090,P00710,0,train
D01144,P01120,1,train
D01448,P01430,1,train
D02091,P00604,0,train
D00182,P00326,1,train
D02092,P00806,0,train
D00939,P01039,1,train
D01009,P00249,1,train
D02093,P01431,0,train
D01029,P00316,1,train
D00212,P01432,0,train
D02094,P01433,1,train
D02095,P01434,0,train
D02050,P01302,0,train
D02096,P00623,1,train
D01937,P00818,1,train
D02097,P01435,1,train
D02098,P01436,0,train
D01044,P01437,1,train
D02099,P01342,0,train
D01236,P00461,1,train
D02100,P00379,1,train
D02101,P00692,1,train
D02102,P01180,0,train
D01194,P00348,1,train
D01158,P00283,1,train
D02103,P00022,1,train
D01504,P00072,1,train
D02104,P00793,0,train
D01702,P00326,1,train
D02105,P00652,1,train
D00944,P00809,1,train
D02106,P01438,0,train
D02107,P00414,1,train
D00591,P00008,1,train
D00852,P00170,1,train
D01308,P00556,0,train
D02108,P00731,1,train
D00577,P01222,1,train
D02109,P00382,1,train
D00769,P00871,1,train
D02110,P00962,0,train
D02111,P00646,0,train
D01154,P00042,1,train
D02014,P01439,0,train
D02112,P01440,0,train
D02113,P00017,1,train
D01152,P00535,0,train
D02114,P01441,0,train
D02115,P00998,1,train
D00264,P00604,1,train
D02116,P00056,1,train
D02117,P01442,0,train
D01823,P01443,0,train
D01593,P01444,0,train
D01483,P01425,1,train
D01334,P00173,0,train
D02118,P00488,1,train
D02119,P01321,0,train
D02120,P00012,1,train
D00483,P00056,1,train
D00220,P01445,0,train
D02121,P00142,1,train
D00607,P00155,1,train
D01236,P01446,1,train
D02122,P00591,1,train
D01627,P01198,0,train
D02123,P01447,1,train
D00167,P01448,0,train
D00969,P00486,0,train
D00150,P01449,1,train
D02106,P00113,0,train
D01932,P01291,0,train
D02124,P01450,0,train
D02125,P00250,1,train
D00641,P00136,0,train
D02126,P00909,0,train
D01927,P00499,0,train
D00607,P00016,1,train
D00520,P01451,0,train
D01218,P00124,1,train
D02127,P01452,1,train
D00970,P00185,0,train
D00451,P00370,0,train
D01754,P00220,1,train
D02116,P00155,1,train
D02128,P00604,1,train
D01851,P00056,1,train
D02129,P00723,1,train
D02130,P00324,1,train
D00756,P01453,0,train
D02131,P00654,1,train
D00689,P01080,0,train
D01768,P01454,0,train
D02132,P01255,0,train
D01311,P01455,0,train
D02133,P01258,0,train
D00870,P01421,0,train
D01878,P00324,1,train
D02134,P00124,1,train
D01936,P01456,0,train
D00013,P01457,0,train
D01063,P01053,1,train
D02135,P01342,0,train
D02136,P00249,1,train
D02137,P00469,1,train
D02138,P00540,0,train
D02139,P01295,1,train
D02140,P01411,0,train
D02141,P01148,0,train
D01861,P00363,0,train
D00958,P00870,0,train
D00449,P01458,1,train
D01196,P01459,0,train
D02142,P01072,0,train
D02143,P01460,0,train
D00417,P00797,1,train
D02144,P01461,0,train
D02145,P00314,0,train
D02146,P00952,0,train
D01888,P00721,1,train
D01479,P01462,1,train
D01092,P01463,0,train
D01538,P00809,1,train
D02147,P00626,0,train
D02148,P00655,1,train
D01325,P00078,1,train
D01481,P01464,0,train
D01729,P01365,1,train
D00949,P00065,1,train
D00647,P01465,0,train
D01344,P00371,0,train
D02149,P00171,1,train
D02150,P00250,0,train
D02151,P01087,1,train
D02152,P00098,0,train
D02153,P00256,0,train
D00731,P01143,1,train
D00248,P00323,0,train
D02154,P00528,1,train
D00508,P00169,1,train
D00384,P00448,1,train
D01405,P01466,0,train
D00949,P00044,1,train
D01249,P00012,1,train
D01624,P01450,0,train
D01985,P00997,1,train
D02155,P01467,1,train
D00925,P00448,1,train
D02156,P01172,1,train
D01337,P00783,1,train
D01934,P00988,0,train
D01001,P00509,1,train
D02157,P01468,0,train
D00327,P00156,1,train
D02158,P01045,1,train
D00560,P01162,0,train
D00251,P00258,1,train
D02159,P01395,0,train
D00728,P01149,0,train
D02160,P00124,1,train
D02161,P01469,0,train
D02162,P00083,1,train
D02163,P01470,0,train
D02164,P01264,1,train
D02165,P00831,1,train
D00174,P00155,1,train
D01803,P00063,1,train
D00419,P00334,1,train
D00992,P01471,0,train
D01484,P00044,1,train
D00163,P00063,1,train
D01022,P01472,1,train
D00729,P00146,1,train
D02166,P01043,0,train
D02167,P00847,1,train
D00993,P00441,1,train
D00737,P00817,0,train
D02168,P01473,0,train
D00973,P01331,1,train
D02169,P00424,1,train
D00398,P00425,1,train
D02170,P00256,0,train
D01178,P00385,1,train
D02171,P01474,0,train
D02172,P01024,1,train
D02173,P00382,1,train
D02174,P00513,0,train
D02020,P01475,0,train
D00377,P00944,1,train
D02175,P00377,1,train
D01378,P01476,0,train
D02128,P00293,1,train
D02176,P00448,1,train
D00133,P00155,1,train
D00182,P01477,0,train
D00126,P00274,0,train
D00564,P01478,0,train
D02177,P01479,1,train
D02178,P00817,0,train
D01662,P00259,1,train
D00642,P00385,1,train
D02179,P00113,0,train
D01641,P01330,1,train
D02180,P00169,1,train
D02002,P00644,0,train
D00731,P01377,1,train
D01048,P01006,1,train
D00911,P01262,1,train
D01452,P00448,1,train
D02181,P00394,0,train
D01078,P00206,0,train
D02182,P00128,1,train
D00984,P00002,1,train
D00208,P01480,1,train
D02183,P00853,0,train
D00170,P01274,0,train
D01807,P00176,0,train
D02184,P01481,0,train
D02185,P01298,0,train
D02186,P00052,1,train
D02187,P01442,0,train
D00396,P01482,0,train
D00570,P00744,1,train
D00599,P01230,1,train
D01574,P01483,0,train
D02188,P00311,0,train
D00549,P01484,0,train
D02189,P00552,0,train
D02190,P01485,0,train
D02191,P01486,0,train
D00316,P01487,0,train
D00774,P00065,1,train
D00822,P00470,0,train
D02192,P01056,0,train
D02193,P00370,1,train
D00111,P00461,1,train
D01264,P01488,1,train
D02194,P01489,0,train
D01585,P00710,0,train
D01009,P01262,1,train
D02195,P01339,0,train
D02196,P00911,1,train
D00589,P00399,0,train
D00173,P00169,1,train
D00509,P00900,1,train
D01861,P00130,1,train
D00591,P00871,1,train
D02197,P01247,0,train
D00229,P00109,1,train
D00360,P01490,0,train
D02198,P00378,1,train
D00291,P01056,1,train
D01661,P01125,1,train
D02199,P00784,0,train
D02200,P01018,1,train
D02201,P00007,1,train
D02202,P00316,1,train
D00984,P01491,1,train
D00848,P00827,0,train
D02203,P00878,0,train
D00110,P00936,1,train
D02204,P01492,0,train
D02205,P00283,0,train
D01472,P00970,0,train
D02206,P00860,0,train
D02207,P00889,0,train
D00014,P00284,1,train
D02208,P01312,0,train
D02209,P01493,1,train
D02210,P00912,0,train
D01921,P00890,0,train
D02211,P00184,1,train
D02212,P00034,0,train
D02213,P01093,0,train
D02214,P01106,0,train
D01507,P01494,0,train
D01049,P01495,1,train
D01697,P01065,0,train
D01910,P00078,1,train
D01507,P00161,1,train
D01468,P00306,1,train
D02215,P01336,0,train
D00504,P00348,1,train
D02216,P01496,0,train
D02217,P01282,0,train
D02215,P00259,1,train
D02218,P00034,1,train
D01919,P01014,0,train
D01465,P00601,1,train
D00586,P00049,1,train
D02219,P00535,0,train
D00083,P01497,0,train
D02041,P01498,0,train
D00565,P01227,0,train
D01177,P01330,1,train
D01046,P00975,0,train
D01085,P01499,0,train
D00133,P00012,1,train
D02220,P00078,1,train
D01561,P00548,1,train
D02221,P01500,0,train
D02222,P01350,0,train
D00181,P00626,0,train
D02223,P00142,1,train
D01158,P00532,1,train
D01346,P01501,1,train
D02224,P00058,0,train
D02225,P00316,1,train
D00665,P01359,0,train
D00035,P00141,1,train
D00255,P00227,1,train
D02226,P00356,0,train
D02227,P01502,0,train
D00752,P01503,0,train
D02220,P00130,1,train
D02228,P00669,1,train
D00664,P00155,1,train
D02229,P00695,0,train
D02230,P00865,1,train
D00618,P01241,1,train
D01792,P00565,1,train
D00042,P00808,0,train
D02231,P00569,1,train
D00449,P01215,1,train
D01140,P00351,1,train
D01176,P00314,1,train
D01700,P00849,0,train
D00105,P01504,1,train
D01284,P00788,1,train
D01830,P00008,1,train
D01356,P00258,1,train
D02232,P00609,0,train
D02233,P01429,0,train
D02234,P01316,0,train
D00072,P00975,1,train
D02235,P00101,0,train
D02236,P00728,0,train
D02237,P00259,0,train
D00419,P01375,0,train
D02238,P00558,0,train
D02239,P00643,0,train
D00513,P01297,0,train
D02240,P00944,1,train
D02241,P00412,0,train
D02242,P01505,0,train
D00054,P01403,1,train
D02243,P00358,1,train
D02081,P00947,0,train
D00237,P00163,0,train
D02244,P01368,0,train
D00614,P00217,1,train
D01982,P00075,0,train
D02245,P01139,0,train
D00430,P00124,1,train
D00460,P01420,1,train
D00726,P00124,1,train
D01938,P00779,1,train
D02246,P00959,1,train
D02247,P01506,0,train
D02248,P00041,0,train
D01951,P00389,1,train
D01464,P00044,1,train
D01444,P01507,1,train
D02112,P01508,0,train
D00559,P01509,0,train
D00019,P00737,1,train
D00508,P00946,1,train
D02249,P01016,0,train
D00166,P00363,1,train
D02250,P01321,0,train
D01004,P00751,0,train
D02251,P00044,1,train
D00512,P00363,1,train
D00863,P00049,1,train
D01634,P01165,0,train
D02252,P00171,1,train
D02253,P00425,1,train
D02254,P00993,0,train
D00870,P00739,1,train
D02023,P01330,1,train
D00774,P00056,1,train
D02255,P01303,0,train
D00971,P00469,1,train
D00598,P00008,1,train
D00621,P00049,1,train
D02113,P01510,1,train
D00566,P01511,0,train
D00746,P01318,0,train
D02256,P00528,0,train
D00306,P00158,1,train
D00108,P00316,1,train
D00570,P00885,0,train
D01469,P01017,0,train
D01851,P00208,1,train
D02023,P01283,0,train
D01522,P00189,1,train
D01330,P01512,1,train
D02257,P01070,0,train
D02258,P00507,0,train
D00099,P00448,1,train
D00959,P01461,1,train
D02259,P00579,1,train
D02187,P00142,1,train
D00864,P00642,1,train
D00187,P01084,0,train
D01285,P00124,1,train
D01106,P00684,0,train
D00327,P00324,1,train
D02260,P01513,0,train
D01352,P00847,1,train
D02261,P00169,1,train
D00202,P00584,0,train
D02262,P01514,0,train
D02197,P01400,1,train
D00581,P00124,1,train
D00865,P00537,0,train
D02263,P00129,1,train
D01401,P00072,1,train
D01725,P00063,1,train
D02009,P01163,0,train
D00993,P00115,1,train
D01040,P00124,1,train
D02004,P00685,0,train
D00978,P00124,1,train
D00681,P00054,1,train
D00487,P00230,0,train
D00306,P00161,1,train
D02264,P00688,0,train
D02265,P00070,0,train
D00409,P01216,0,train
D02266,P00337,1,train
D02267,P01253,0,train
D02268,P01515,0,train
D00101,P00130,1,train
D00290,P00600,0,train
D02269,P00040,1,train
D00864,P00985,1,train
D02270,P01516,0,train
D02271,P01517,0,train
D00324,P00351,1,train
D02272,P01005,1,train
D02273,P00552,1,train
D02274,P01518,0,train
D02275,P00065,1,train
D02276,P00347,0,train
D02277,P01519,1,train
D00411,P01297,0,train
D01468,P00850,1,train
D01016,P01150,0,train
D02278,P01520,0,train
D02279,P00124,1,train
D02222,P01330,1,train
D02280,P01521,0,train
D01339,P00577,0,train
D02281,P00243,1,train
D02282,P01522,0,train
D00582,P00485,0,train
D02272,P00910,0,train
D02283,P00226,1,train
D01790,P01523,1,train
D00643,P00828,1,train
D02284,P00540,0,train
D00139,P00479,1,train
D02285,P00485,1,train
D00404,P00043,0,train
D00409,P00911,1,train
D02286,P00293,1,train
D01305,P00142,1,train
D00261,P00794,0,train
D01610,P00506,1,train
D00388,P00163,0,train
D01811,P01524,1,train
D02260,P01340,0,train
D02287,P00131,1,train
D00548,P01525,0,train
D00305,P00220,1,train
D02288,P00723,1,train
D00195,P00078,1,train
D00321,P01516,1,train
D00059,P00461,1,train
D02207,P01526,0,train
D00100,P00290,0,train
D02289,P00420,0,train
D00167,P01527,0,train
D02130,P00502,1,train
D02290,P00142,1,train
D02291,P01528,0,train
D02292,P01529,0,train
D02293,P00240,1,train
D00899,P01530,0,train
D01282,P00049,1,train
D02294,P01531,0,train
D00102,P00274,1,train
D00014,P00228,1,train
D02295,P01532,1,train
D02296,P00736,0,train
D01501,P00313,0,train
D00462,P00124,1,train
D00092,P00373,1,train
D00997,P00640,0,train
D01726,P00220,0,train
D02297,P01533,0,train
D01729,P01522,1,train
D00614,P01002,1,train
D00313,P00049,1,train
D02298,P01534,1,train
D00066,P01535,0,train
D02299,P00378,1,train
D02300,P00932,0,train
D00312,P01536,1,train
D02301,P00381,0,train
D02176,P00309,1,train
D02302,P01537,0,train
D01652,P01538,1,train
D02303,P01539,0,train
D00346,P00199,1,train
D00927,P00620,0,train
D02304,P00073,0,train
D02305,P01114,0,train
D02306,P01160,0,train
D00913,P01540,1,train
D01652,P01541,0,train
D00305,P00208,1,train
D00029,P01542,0,train
D02307,P01543,0,train
D01464,P01544,0,train
D01197,P00644,1,train
D00524,P01545,1,train
D01264,P01014,1,train
D01230,P01546,0,train
D02308,P00998,0,train
D00485,P00505,0,train
D00215,P00400,0,train
D02309,P01547,0,train
D02310,P01548,0,train
D00006,P01549,0,train
D02311,P00650,0,train
D00524,P01550,1,train
D01335,P00146,0,train
D00300,P00115,1,train
D02312,P00723,1,train
D02313,P01551,0,train
D00186,P01552,0,train
D02305,P00085,1,train
D00655,P01175,0,train
D02314,P01553,0,train
D01991,P01419,0,train
D02315,P00349,0,train
D02316,P00181,0,train
D02317,P01554,0,train
D01129,P00078,1,train
D01231,P00323,1,train
D01119,P01043,0,train
D00512,P00008,1,train
D00309,P01555,0,train
D01586,P01556,1,train
D02318,P00142,1,train
D02319,P01335,0,train
D01721,P00026,0,train
D02221,P01517,0,train
D02320,P00448,0,train
D00771,P00208,1,train
D00603,P00664,1,train
D02321,P00727,1,train
D02322,P00367,1,train
D02323,P01557,0,train
D02324,P01146,0,train
D00051,P00391,1,train
D01503,P00107,1,train
D00324,P00601,1,train
D02325,P00787,0,train
D01500,P00448,1,train
D02145,P00040,1,train
D02326,P00128,1,train
D00618,P00049,1,train
D00973,P00794,1,train
D02327,P00955,0,train
D00183,P01558,0,train
D02328,P00687,0,train
D02329,P00378,1,train
D02330,P01559,0,train
D00302,P00723,1,train
D02331,P01560,1,train
D00984,P00532,1,train
D02070,P01561,0,train
D02332,P00237,0,train
D02333,P01236,0,train
D02334,P01415,0,train
D02335,P01562,0,train
D02336,P00147,1,train
D02337,P00258,1,train
D02338,P01563,0,train
D02339,P00687,1,train
D02340,P00263,0,train
D01563,P01450,0,train
D02341,P01561,0,train
D01730,P00905,0,train
D02342,P01564,0,train
D02194,P00425,1,train
D00636,P00135,1,train
D02250,P01518,1,train
D00460,P00601,1,train
D00694,P00604,1,train
D01953,P00901,0,train
D02115,P01565,1,train
D00050,P00648,0,train
D01269,P00581,1,train
D02343,P00112,0,train
D01401,P00324,1,train
D01859,P00078,1,train
D02344,P01254,1,train
D01091,P00860,0,train
D02122,P01566,0,train
D02345,P00283,1,train
D02346,P00287,1,train
D00167,P00130,1,train
D00547,P00685,0,train
D02347,P00008,0,train
D00059,P00525,0,train
D02348,P00969,0,train
D02349,P01497,0,train
D01414,P01567,0,train
D00327,P00092,1,train
D00548,P01015,1,train
D01439,P00811,0,train
D01210,P00375,1,train
D00295,P01568,0,train
D02350,P00552,0,train
D01082,P01569,1,train
D02351,P01570,0,train
D01871,P01079,0,train
D02352,P01322,0,train
D00412,P00056,1,train
D02353,P00088,0,train
D01806,P01571,1,train
D00179,P00008,1,train
D00477,P01572,0,train
D00124,P00666,1,train
D00590,P00063,1,train
D02354,P01084,1,train
D02355,P00375,0,train
D02356,P00865,1,train
D01452,P00454,1,train
D02357,P00293,1,train
D02237,P00199,1,train
D00556,P00841,0,train
D02358,P01095,0,train
D02359,P01152,1,train
D00343,P00205,0,train
D02005,P01111,0,train
D00089,P01447,0,train
D02360,P00452,0,train
D02361,P00688,0,train
D00020,P00904,0,train
D02362,P00265,0,train
D02295,P00248,0,train
D00950,P00147,1,train
D02363,P00171,1,train
D01062,P00386,0,train
D00412,P00063,1,train
D02364,P01573,1,train
D00944,P00161,1,train
D02365,P00056,1,train
D02366,P00605,0,train
D02367,P01574,1,train
D02368,P00517,1,train
D02369,P00851,0,train
D01102,P01251,0,train
D00443,P00838,0,train
D01795,P01575,0,train
D00818,P00155,1,train
D00709,P00057,0,train
D00105,P00553,1,train
D02370,P01079,0,train
D00870,P00399,1,train
D02371,P01576,0,train
D02180,P00044,1,train
D02372,P01518,0,train
D02373,P00263,0,train
D00590,P00115,1,train
D00935,P00661,1,train
D02374,P00351,1,train
D02375,P00262,1,train
D00891,P00643,0,train
D00179,P00269,1,train
D00145,P01304,1,train
D00874,P00501,0,train
D02376,P00047,1,train
D02221,P00602,0,train
D00466,P00155,1,train
D00562,P00052,0,train
D01927,P00306,0,train
D01591,P01577,1,train
D02377,P01437,1,train
D02378,P00585,0,train
D00080,P00462,1,train
D00455,P00502,1,train
D02379,P01480,1,train
D02380,P00054,1,train
D02381,P00085,1,train
D01017,P01578,0,train
D00676,P01462,0,train
D01186,P01151,0,train
D00455,P00156,1,train
D00676,P00551,1,train
D00145,P00413,1,train
D02382,P00115,1,train
D01283,P00335,1,train
D02383,P01163,1,train
D00187,P00062,0,train
D02138,P00568,1,train
D01674,P00731,1,train
D02384,P00002,0,train
D00173,P00103,0,train
D01127,P01579,0,train
D01842,P01288,1,train
D02385,P01006,1,train
D02386,P01385,0,train
D02387,P00298,0,train
D02388,P01580,0,train
D01174,P01581,1,train
D02389,P00350,0,train
D02390,P01582,0,train
D02391,P00605,0,train
D02392,P00854,0,train
D01186,P00166,0,train
D00959,P01583,1,train
D01500,P00099,1,train
D02393,P00289,1,train
D02394,P00038,0,train
D00240,P00131,1,train
D02395,P00124,1,train
D01582,P00155,1,train
D02396,P01452,0,train
D00854,P00271,0,train
D02397,P00436,0,train
D00482,P01392,0,train
D02398,P00130,1,train
D02033,P00585,0,train
D02399,P00178,0,train
D02400,P01584,0,train
D02401,P00447,1,train
D02402,P00827,0,train
D00271,P00007,1,train
D00191,P00316,1,train
D00014,P00870,1,train
D00306,P00363,1,train
D00951,P00124,1,train
D02403,P01078,0,train
D02404,P01406,1,train
D00308,P01018,0,train
D00061,P01585,1,train
D00915,P00461,1,train
D01913,P01586,0,train
D02405,P00208,1,train
D01081,P00411,0,train
D02406,P00039,1,train
D02407,P00860,0,train
D01938,P01291,1,train
D02408,P00641,1,train
D02409,P00036,0,train
D00035,P00873,1,train
D02410,P01587,0,train
D02411,P01588,1,train
D02412,P00049,1,train
D00179,P00965,0,train
D00139,P00133,1,train
D01196,P00139,0,train
D01692,P01125,1,train
D01081,P00056,1,train
D00288,P00158,1,train
D02413,P00769,0,train
D00999,P00928,1,train
D01881,P00029,1,train
D01937,P00910,1,train
D02312,P00306,0,train
D02414,P00199,1,train
D00094,P01589,0,train
D02062,P00461,0,train
D02415,P00171,1,train
D01580,P01590,0,train
D00284,P00901,0,train
D02416,P00741,0,train
D02417,P00142,1,train
D01958,P01239,1,train
D00579,P01591,0,train
D00796,P00369,0,train
D01574,P00739,0,train
D00074,P00208,1,train
D02418,P00400,0,train
D02419,P00189,1,train
D02420,P00507,0,train
D00566,P01592,1,train
D02421,P00056,1,train
D00056,P01125,0,train
D02422,P01593,0,train
D00937,P01190,0,train
D01014,P01594,0,train
D02423,P00988,0,train
D02424,P01595,1,train
D02425,P00929,0,train
D02426,P01256,1,train
D02427,P01060,0,train
D01514,P01596,1,train
D02428,P00205,0,train
D01380,P00619,0,train
D02429,P00723,0,train
D02430,P01066,0,train
D02431,P00124,1,train
D00395,P00970,0,train
D00330,P00385,1,train
D00924,P01056,0,train
D00318,P00134,1,train
D00063,P01597,0,train
D01264,P00354,1,train
D02246,P01598,1,train
D01514,P01599,1,train
D00089,P01600,0,train
D02082,P01601,0,train
D02432,P01171,1,train
D02171,P01602,0,train
D02433,P00851,1,train
D00341,P00155,1,train
