drug_id,protein_id,interaction,split
D01934,P01934,838,train
D01935,P01935,440,train
D01936,P01936,4,train
D01937,P01937,675,train
D01938,P01938,4,train
D01939,P01939,839,train
D01940,P01940,331,train
D01941,P01941,840,train
D01942,P01942,841,train
D01943,P01943,842,train
D01944,P01944,280,train
D01945,P01945,77,train
D01946,P01946,507,train
D01947,P01947,21,train
D01948,P01948,843,train
D01949,P01949,742,train
D01950,P01950,249,train
D01951,P01951,40,train
D01952,P01952,844,train
D01953,P01953,21,train
D01954,P01954,150,train
D01955,P01955,829,train
D01956,P01956,845,train
D01957,P01957,229,train
D01958,P01958,676,train
D01959,P01959,109,train
D01960,P01960,64,train
D01961,P01961,492,train
D01962,P01962,268,train
D01963,P01963,490,train
D01964,P01964,21,train
D01965,P01965,353,train
D01966,P01966,64,train
D01967,P01967,24,train
D01968,P01968,180,train
D01969,P01969,846,train
D01970,P01970,744,train
D01971,P01971,16,train
D01972,P01972,12,train
D01973,P01973,785,train
D01974,P01974,516,train
D01975,P01975,21,train
D01976,P01976,171,train
D01977,P01977,717,train
D01978,P01978,847,train
D01979,P01979,258,train
D01980,P01980,848,train
D01981,P01981,849,train
D01982,P01982,2,train
D01983,P01983,53,train
D01984,P01984,850,train
D01985,P01985,21,train
D01986,P01986,27,train
D01987,P01987,406,train
D01988,P01988,568,train
D01989,P01989,851,train
D01990,P01990,409,train
D01991,P01991,371,train
D01992,P01992,64,train
D01993,P01993,852,train
D01994,P01994,100,train
D01995,P01995,853,train
D01996,P01996,100,train
D01997,P01997,493,train
D01998,P01998,21,train
D01999,P01999,854,train
D02000,P02000,802,train
D02001,P02001,12,train
D02002,P02002,18,train
D02003,P02003,108,train
D02004,P02004,3,train
D02005,P02005,397,train
D02006,P02006,4,train
D02007,P02007,64,train
D02008,P02008,855,train
D02009,P02009,293,train
D02010,P02010,237,train
D02011,P02011,856,train
D02012,P02012,4,train
D02013,P02013,40,train
D02014,P02014,568,train
D02015,P02015,72,train
D02016,P02016,171,train
D02017,P02017,77,train
D02018,P02018,857,train
D02019,P02019,570,train
D02020,P02020,198,train
D02021,P02021,122,train
D02022,P02022,264,train
D02023,P02023,29,train
D02024,P02024,193,train
D02025,P02025,858,train
D02026,P02026,515,train
D02027,P02027,859,train
D02028,P02028,298,train
D02029,P02029,64,train
D02030,P02030,375,train
D02031,P02031,860,train
D02032,P02032,24,train
D02033,P02033,861,train
D02034,P02034,229,train
D02035,P02035,725,train
D02036,P02036,101,train
D02037,P02037,151,train
D02038,P02038,862,train
D02039,P02039,493,train
D02040,P02040,863,train
D02041,P02041,243,train
D02042,P02042,864,train
D02043,P02043,852,train
D02044,P02044,602,train
D02045,P02045,508,train
D02046,P02046,141,train
D02047,P02047,250,train
D02048,P02048,27,train
D02049,P02049,121,train
D02050,P02050,21,train
D02051,P02051,829,train
D02052,P02052,287,train
D02053,P02053,87,train
D02054,P02054,207,train
D02055,P02055,171,train
D02056,P02056,431,train
D02057,P02057,371,train
D02058,P02058,114,train
D02059,P02059,21,train
D02060,P02060,865,train
D02061,P02061,81,train
D02062,P02062,58,train
D02063,P02063,371,train
D02064,P02064,866,train
D02065,P02065,437,train
D02066,P02066,440,train
D02067,P02067,143,train
D02068,P02068,560,train
D02069,P02069,867,train
D02070,P02070,4,train
D02071,P02071,491,train
D02072,P02072,243,train
D02073,P02073,752,train
D02074,P02074,265,train
D02075,P02075,229,train
D02076,P02076,261,train
D02077,P02077,171,train
D02078,P02078,868,train
D02079,P02079,436,train
D02080,P02080,443,train
D02081,P02081,171,train
D02082,P02082,869,train
D02083,P02083,493,train
D02084,P02084,870,train
D02085,P02085,216,train
D02086,P02086,871,train
D02087,P02087,703,train
D02088,P02088,872,train
D02089,P02089,362,train
D02090,P02090,50,train
D02091,P02091,362,train
D02092,P02092,533,train
D02093,P02093,873,train
D02094,P02094,21,train
D02095,P02095,104,train
D02096,P02096,874,train
D02097,P02097,681,train
D02098,P02098,875,train
D02099,P02099,108,train
D02100,P02100,257,train
D02101,P02101,4,train
D02102,P02102,826,train
D02103,P02103,100,train
D02104,P02104,838,train
D02105,P02105,170,train
D02106,P02106,322,train
D02107,P02107,427,train
D02108,P02108,72,train
D02109,P02109,876,train
D02110,P02110,34,train
D02111,P02111,4,train
D02112,P02112,528,train
D02113,P02113,4,train
D02114,P02114,507,train
D02115,P02115,766,train
D02116,P02116,877,train
D02117,P02117,802,train
D02118,P02118,148,train
D02119,P02119,329,train
D02120,P02120,878,train
D02121,P02121,879,train
D02122,P02122,176,train
D02123,P02123,95,train
D02124,P02124,880,train
D02125,P02125,881,train
D02126,P02126,21,train
D02127,P02127,124,train
D02128,P02128,2,train
D02129,P02129,162,train
D02130,P02130,124,train
D02131,P02131,314,train
D02132,P02132,882,train
D02133,P02133,883,train
D02134,P02134,381,train
D02135,P02135,365,train
D02136,P02136,620,train
D02137,P02137,884,train
D02138,P02138,44,train
D02139,P02139,885,train
D02140,P02140,886,train
D02141,P02141,306,train
D02142,P02142,266,train
D02143,P02143,533,train
D02144,P02144,887,train
D02145,P02145,888,train
D02146,P02146,64,train
D02147,P02147,889,train
D02148,P02148,890,train
D02149,P02149,581,train
D02150,P02150,891,train
D02151,P02151,298,train
D02152,P02152,409,train
D02153,P02153,64,train
D02154,P02154,21,train
D02155,P02155,892,train
D02156,P02156,4,train
D02157,P02157,624,train
D02158,P02158,4,train
D02159,P02159,893,train
D02160,P02160,21,train
D02161,P02161,105,train
D02162,P02162,894,train
D02163,P02163,43,train
D02164,P02164,895,train
D02165,P02165,4,train
D02166,P02166,21,train
D02167,P02167,896,train
D02168,P02168,410,train
D02169,P02169,526,train
D02170,P02170,684,train
D02171,P02171,344,train
D02172,P02172,4,train
D02173,P02173,533,train
D02174,P02174,4,train
D02175,P02175,554,train
D02176,P02176,798,train
D02177,P02177,64,train
D02178,P02178,224,train
D02179,P02179,148,train
D02180,P02180,77,train
D02181,P02181,124,train
D02182,P02182,336,train
D02183,P02183,108,train
D02184,P02184,824,train
D02185,P02185,21,train
D02186,P02186,897,train
D02187,P02187,898,train
D02188,P02188,40,train
D02189,P02189,4,train
D02190,P02190,574,train
D02191,P02191,899,train
D02192,P02192,641,train
D02193,P02193,198,train
D02194,P02194,64,train
D02195,P02195,900,train
D02196,P02196,901,train
D02197,P02197,472,train
D02198,P02198,902,train
D02199,P02199,903,train
D02200,P02200,334,train
D02201,P02201,763,train
D02202,P02202,904,train
D02203,P02203,41,train
D02204,P02204,905,train
D02205,P02205,4,train
D02206,P02206,906,train
D02207,P02207,2,train
D02208,P02208,64,train
D02209,P02209,477,train
D02210,P02210,143,train
D02211,P02211,907,train
D02212,P02212,31,train
D02213,P02213,64,train
D02214,P02214,275,train
D02215,P02215,10,train
D02216,P02216,908,train
D02217,P02217,2,train
D02218,P02218,909,train
D02219,P02219,910,train
D02220,P02220,911,train
D02221,P02221,64,train
D02222,P02222,912,train
D02223,P02223,325,train
D02224,P02224,588,train
D02225,P02225,913,train
D02226,P02226,171,train
D02227,P02227,222,train
D02228,P02228,53,train
D02229,P02229,914,train
D02230,P02230,507,train
D02231,P02231,4,train
D02232,P02232,329,train
D02233,P02233,72,train
D02234,P02234,411,train
D02235,P02235,4,train
D02236,P02236,5,train
D02237,P02237,409,train
D02238,P02238,134,train
D02239,P02239,299,train
D02240,P02240,24,train
D02241,P02241,160,train
D02242,P02242,563,train
D02243,P02243,31,train
D02244,P02244,64,train
D02245,P02245,915,train
D02246,P02246,499,train
D02247,P02247,27,train
D02248,P02248,21,train
D02249,P02249,209,train
D02250,P02250,118,train
D02251,P02251,493,train
D02252,P02252,567,train
D02253,P02253,21,train
D02254,P02254,905,train
D02255,P02255,134,train
D02256,P02256,916,train
D02257,P02257,516,train
D02258,P02258,229,train
D02259,P02259,917,train
D02260,P02260,623,train
D02261,P02261,4,train
D02262,P02262,681,train
D02263,P02263,249,train
D02264,P02264,21,train
D02265,P02265,342,train
D02266,P02266,566,train
D02267,P02267,141,train
D02268,P02268,769,train
D02269,P02269,215,train
D02270,P02270,171,train
D02271,P02271,214,train
D02272,P02272,509,train
D02273,P02273,405,train
D02274,P02274,884,train
D02275,P02275,21,train
D02276,P02276,918,train
D02277,P02277,176,train
D02278,P02278,562,train
D02279,P02279,21,train
D02280,P02280,293,train
D02281,P02281,160,train
D02282,P02282,734,train
D02283,P02283,77,train
D02284,P02284,346,train
D02285,P02285,180,train
D02286,P02286,802,train
D02287,P02287,919,train
D02288,P02288,920,train
D02289,P02289,526,train
D02290,P02290,580,train
D02291,P02291,342,train
D02292,P02292,21,train
D02293,P02293,187,train
D02294,P02294,635,train
D02295,P02295,504,train
D02296,P02296,921,train
D02297,P02297,181,train
D02298,P02298,216,train
D02299,P02299,53,train
D02300,P02300,207,train
D02301,P02301,922,train
D02302,P02302,4,train
D02303,P02303,70,train
D02304,P02304,101,train
D02305,P02305,238,train
D02306,P02306,53,train
D02307,P02307,923,train
D02308,P02308,924,train
D02309,P02309,925,train
D02310,P02310,64,train
D02311,P02311,926,train
D02312,P02312,233,train
D02313,P02313,927,train
D02314,P02314,21,train
D02315,P02315,928,train
D02316,P02316,772,train
D02317,P02317,929,train
D02318,P02318,68,train
D02319,P02319,844,train
D02320,P02320,224,train
D02321,P02321,930,train
D02322,P02322,124,train
D02323,P02323,95,train
D02324,P02324,931,train
D02325,P02325,359,train
D02326,P02326,200,train
D02327,P02327,62,train
D02328,P02328,21,train
D02329,P02329,123,train
D02330,P02330,932,train
D02331,P02331,381,train
D02332,P02332,933,train
D02333,P02333,87,train
D02334,P02334,21,train
D02335,P02335,31,train
D02336,P02336,934,train
D02337,P02337,935,train
D02338,P02338,77,train
D02339,P02339,883,train
D02340,P02340,831,train
D02341,P02341,182,train
D02342,P02342,4,train
D02343,P02343,123,train
D02344,P02344,843,train
D02345,P02345,936,train
D02346,P02346,19,train
D02347,P02347,224,train
D02348,P02348,222,train
D02349,P02349,937,train
D02350,P02350,546,train
D02351,P02351,663,train
D02352,P02352,938,train
D02353,P02353,21,train
D02354,P02354,268,train
D02355,P02355,4,train
D02356,P02356,899,train
D02357,P02357,637,train
D02358,P02358,21,train
D02359,P02359,352,train
D02360,P02360,22,train
D02361,P02361,146,train
D02362,P02362,939,train
D02363,P02363,940,train
D02364,P02364,706,train
D02365,P02365,941,train
D02366,P02366,21,train
D02367,P02367,65,train
D02368,P02368,646,train
D02369,P02369,443,train
D02370,P02370,942,train
D02371,P02371,943,train
D02372,P02372,944,train
D02373,P02373,560,train
D02374,P02374,153,train
D02375,P02375,2,train
D02376,P02376,945,train
D02377,P02377,21,train
D02378,P02378,576,train
D02379,P02379,215,train
D02380,P02380,21,train
D02381,P02381,64,train
D02382,P02382,51,train
D02383,P02383,55,train
D02384,P02384,946,train
D02385,P02385,4,train
D02386,P02386,947,train
D02387,P02387,114,train
D02388,P02388,139,train
D02389,P02389,808,train
D02390,P02390,228,train
D02391,P02391,533,train
D02392,P02392,300,train
D02393,P02393,31,train
D02394,P02394,91,train
D02395,P02395,612,train
D02396,P02396,20,train
D02397,P02397,180,train
D02398,P02398,754,train
D02399,P02399,179,train
D02400,P02400,124,train
D02401,P02401,948,train
D02402,P02402,21,train
D02403,P02403,427,train
D02404,P02404,123,train
D02405,P02405,949,train
D02406,P02406,100,train
D02407,P02407,699,train
D02408,P02408,384,train
D02409,P02409,309,train
D02410,P02410,124,train
D02411,P02411,31,train
D02412,P02412,74,train
D02413,P02413,214,train
D02414,P02414,950,train
D02415,P02415,802,train
D02416,P02416,264,train
D02417,P02417,120,train
D02418,P02418,563,train
D02419,P02419,507,train
D02420,P02420,64,train
D02421,P02421,623,train
D02422,P02422,526,train
D02423,P02423,145,train
D02424,P02424,951,train
D02425,P02425,952,train
D02426,P02426,265,train
D02427,P02427,159,train
D02428,P02428,234,train
D02429,P02429,953,train
D02430,P02430,101,train
D02431,P02431,243,train
D02432,P02432,954,train
D02433,P02433,44,train
D02434,P02434,211,train
D02435,P02435,884,train
D02436,P02436,955,train
D02437,P02437,956,train
D02438,P02438,274,train
D02439,P02439,469,train
D02440,P02440,957,train
D02441,P02441,21,train
D02442,P02442,445,train
D02443,P02443,494,train
D02444,P02444,75,train
D02445,P02445,482,train
D02446,P02446,4,train
D02447,P02447,526,train
D02448,P02448,193,train
D02449,P02449,30,train
D02450,P02450,841,train
D02451,P02451,4,train
D02452,P02452,4,train
D02453,P02453,958,train
D02454,P02454,583,train
D02455,P02455,959,train
D02456,P02456,900,train
D02457,P02457,181,train
D02458,P02458,243,train
D02459,P02459,123,train
D02460,P02460,880,train
D02461,P02461,960,train
D02462,P02462,809,train
D02463,P02463,215,train
D02464,P02464,27,train
D02465,P02465,148,train
D02466,P02466,699,train
D02467,P02467,630,train
D02468,P02468,741,train
D02469,P02469,124,train
D02470,P02470,87,train
D02471,P02471,138,train
D02472,P02472,961,train
D02473,P02473,248,train
D02474,P02474,229,train
D02475,P02475,962,train
D02476,P02476,560,train
D02477,P02477,963,train
D02478,P02478,717,train
D02479,P02479,95,train
D02480,P02480,478,train
D02481,P02481,174,train
D02482,P02482,964,train
D02483,P02483,4,train
D02484,P02484,493,train
D02485,P02485,175,train
D02486,P02486,68,train
D02487,P02487,965,train
D02488,P02488,507,train
D02489,P02489,224,train
D02490,P02490,222,train
D02491,P02491,92,train
D02492,P02492,966,train
D02493,P02493,191,train
D02494,P02494,243,train
D02495,P02495,967,train
D02496,P02496,739,train
D02497,P02497,100,train
D02498,P02498,371,train
D02499,P02499,742,train
D02500,P02500,33,train
D02501,P02501,287,train
D02502,P02502,284,train
D02503,P02503,430,train
D02504,P02504,968,train
D02505,P02505,566,train
D02506,P02506,108,train
D02507,P02507,264,train
D02508,P02508,969,train
D02509,P02509,970,train
D02510,P02510,249,train
D02511,P02511,971,train
D02512,P02512,371,train
D02513,P02513,193,train
D02514,P02514,257,train
D02515,P02515,972,train
D02516,P02516,973,train
D02517,P02517,681,train
D02518,P02518,974,train
D02519,P02519,975,train
D02520,P02520,276,train
D02521,P02521,796,train
D02522,P02522,976,train
D02523,P02523,21,train
D02524,P02524,229,train
D02525,P02525,0,train
D02526,P02526,607,train
D02527,P02527,754,train
D02528,P02528,4,train
D02529,P02529,647,train
D02530,P02530,4,train
D02531,P02531,464,train
D02532,P02532,977,train
D02533,P02533,2,train
D02534,P02534,561,train
D02535,P02535,375,train
D02536,P02536,387,train
D02537,P02537,69,train
D02538,P02538,978,train
D02539,P02539,979,train
D02540,P02540,514,train
D02541,P02541,648,train
D02542,P02542,980,train
D02543,P02543,112,train
D02544,P02544,101,train
D02545,P02545,165,train
D02546,P02546,981,train
D02547,P02547,21,train
D02548,P02548,64,train
D02549,P02549,29,train
D02550,P02550,29,train
D02551,P02551,75,train
D02552,P02552,472,train
D02553,P02553,397,train
D02554,P02554,982,train
D02555,P02555,983,train
D02556,P02556,58,train
D02557,P02557,984,train
D02558,P02558,978,train
D02559,P02559,884,train
D02560,P02560,985,train
D02561,P02561,986,train
D02562,P02562,987,train
D02563,P02563,170,train
D02564,P02564,988,train
D02565,P02565,495,train
D02566,P02566,405,train
D02567,P02567,454,train
D02568,P02568,182,train
D02569,P02569,47,train
D02570,P02570,185,train
D02571,P02571,989,train
D02572,P02572,104,train
D02573,P02573,126,train
D02574,P02574,509,train
D02575,P02575,309,train
D02576,P02576,965,train
D02577,P02577,325,train
D02578,P02578,990,train
D02579,P02579,64,train
D02580,P02580,742,train
D02581,P02581,58,train
D02582,P02582,3,train
D02583,P02583,21,train
D02584,P02584,21,train
D02585,P02585,991,train
D02586,P02586,431,train
D02587,P02587,624,train
D02588,P02588,21,train
D02589,P02589,92,train
D02590,P02590,152,train
D02591,P02591,582,train
D02592,P02592,89,train
D02593,P02593,761,train
D02594,P02594,992,train
D02595,P02595,170,train
D02596,P02596,148,train
D02597,P02597,241,train
D02598,P02598,200,train
D02599,P02599,702,train
D02600,P02600,507,train
D02601,P02601,164,train
D02602,P02602,993,train
D02603,P02603,447,train
D02604,P02604,829,train
D02605,P02605,994,train
D02606,P02606,121,train
D02607,P02607,824,train
D02608,P02608,4,train
D02609,P02609,232,train
D02610,P02610,175,train
D02611,P02611,790,train
D02612,P02612,4,train
D02613,P02613,31,train
D02614,P02614,995,train
D02615,P02615,738,train
D02616,P02616,195,train
D02617,P02617,160,train
D02618,P02618,124,train
D02619,P02619,852,train
D02620,P02620,375,train
D02621,P02621,880,train
D02622,P02622,169,train
D02623,P02623,748,train
D02624,P02624,996,train
D02625,P02625,406,train
D02626,P02626,122,train
D02627,P02627,100,train
D02628,P02628,21,train
D02629,P02629,389,train
D02630,P02630,64,train
D02631,P02631,997,train
D02632,P02632,998,train
D02633,P02633,21,train
D02634,P02634,21,train
D02635,P02635,999,train
D02636,P02636,257,train
D02637,P02637,100,train
D02638,P02638,64,train
D02639,P02639,247,train
D02640,P02640,1000,train
D02641,P02641,1001,train
D02642,P02642,148,train
D02643,P02643,71,train
D02644,P02644,4,train
D02645,P02645,63,train
D02646,P02646,127,train
D02647,P02647,1002,train
D02648,P02648,124,train
D02649,P02649,1003,train
D02650,P02650,9,train
D02651,P02651,1004,train
D02652,P02652,1005,train
D02653,P02653,100,train
D02654,P02654,741,train
D02655,P02655,1006,train
D02656,P02656,143,train
D02657,P02657,507,train
D02658,P02658,70,train
D02659,P02659,533,train
D02660,P02660,21,train
D02661,P02661,1007,train
D02662,P02662,780,train
D02663,P02663,4,train
D02664,P02664,507,train
D02665,P02665,1008,train
D02666,P02666,58,train
D02667,P02667,64,train
D02668,P02668,21,train
D02669,P02669,185,train
D02670,P02670,371,train
D02671,P02671,173,train
D02672,P02672,687,train
D02673,P02673,1009,train
D02674,P02674,893,train
D02675,P02675,21,train
D02676,P02676,95,train
D02677,P02677,342,train
D02678,P02678,21,train
D02679,P02679,1010,train
D02680,P02680,100,train
D02681,P02681,167,train
D02682,P02682,1011,train
D02683,P02683,763,train
D02684,P02684,17,train
D02685,P02685,396,train
D02686,P02686,742,train
D02687,P02687,170,train
D02688,P02688,40,train
D02689,P02689,64,train
D02690,P02690,1012,train
D02691,P02691,108,train
D02692,P02692,100,train
D02693,P02693,232,train
D02694,P02694,101,train
D02695,P02695,411,train
D02696,P02696,309,train
D02697,P02697,123,train
D02698,P02698,1013,train
D02699,P02699,1014,train
D02700,P02700,229,train
D02701,P02701,215,train
D02702,P02702,4,train
D02703,P02703,889,train
D02704,P02704,229,train
D02705,P02705,737,train
D02706,P02706,215,train
D02707,P02707,438,train
D02708,P02708,4,train
D02709,P02709,198,train
D02710,P02710,113,train
D02711,P02711,1015,train
D02712,P02712,5,train
D02713,P02713,264,train
D02714,P02714,225,train
D02715,P02715,1016,train
D02716,P02716,1017,train
D02717,P02717,914,train
D02718,P02718,104,train
D02719,P02719,947,train
D02720,P02720,978,train
D02721,P02721,24,train
D02722,P02722,300,train
D02723,P02723,509,train
D02724,P02724,1018,train
D02725,P02725,161,train
D02726,P02726,215,train
D02727,P02727,493,train
D02728,P02728,1019,train
D02729,P02729,298,train
D02730,P02730,435,train
D02731,P02731,409,train
D02732,P02732,1020,train
D02733,P02733,1021,train
D02734,P02734,221,train
D02735,P02735,1022,train
D02736,P02736,257,train
D02737,P02737,4,train
D02738,P02738,64,train
D02739,P02739,69,train
D02740,P02740,589,train
D02741,P02741,92,train
D02742,P02742,775,train
D02743,P02743,1023,train
D02744,P02744,860,train
D02745,P02745,108,train
D02746,P02746,624,train
D02747,P02747,182,train
D02748,P02748,64,train
D02749,P02749,67,train
D02750,P02750,21,train
D02751,P02751,1024,train
D02752,P02752,171,train
D02753,P02753,663,train
D02754,P02754,478,train
D02755,P02755,4,train
D02756,P02756,1025,train
D02757,P02757,367,train
D02758,P02758,1026,train
D02759,P02759,64,train
D02760,P02760,230,train
D02761,P02761,1027,train
D02762,P02762,665,train
D02763,P02763,17,train
D02764,P02764,1028,train
D02765,P02765,64,train
D02766,P02766,240,train
D02767,P02767,578,train
D02768,P02768,1029,train
D02769,P02769,500,train
D02770,P02770,243,train
D02771,P02771,165,train
D02772,P02772,258,train
D02773,P02773,1030,train
D02774,P02774,1031,train
D02775,P02775,788,train
D02776,P02776,179,train
D02777,P02777,236,train
D02778,P02778,41,train
D02779,P02779,16,train
D02780,P02780,4,train
D02781,P02781,152,train
D02782,P02782,1032,train
D02783,P02783,95,train
D02784,P02784,269,train
D02785,P02785,1033,train
D02786,P02786,68,train
D02787,P02787,21,train
D02788,P02788,2,train
D02789,P02789,27,train
D02790,P02790,4,train
D02791,P02791,716,train
D02792,P02792,4,train
D02793,P02793,222,train
D02794,P02794,225,train
D02795,P02795,1034,train
D02796,P02796,21,train
D02797,P02797,493,train
D02798,P02798,21,train
D02799,P02799,100,train
D02800,P02800,64,train
D02801,P02801,437,train
D02802,P02802,634,train
D02803,P02803,4,train
D02804,P02804,64,train
D02805,P02805,582,train
D02806,P02806,1035,train
D02807,P02807,40,train
D02808,P02808,1036,train
D02809,P02809,1037,train
D02810,P02810,1038,train
D02811,P02811,1039,train
D02812,P02812,40,train
D02813,P02813,397,train
D02814,P02814,472,train
D02815,P02815,1040,train
D02816,P02816,775,train
D02817,P02817,64,train
D02818,P02818,995,train
D02819,P02819,969,train
D02820,P02820,1041,train
D02821,P02821,710,train
D02822,P02822,333,train
D02823,P02823,394,train
D02824,P02824,325,train
D02825,P02825,654,train
D02826,P02826,214,train
D02827,P02827,739,train
D02828,P02828,12,train
D02829,P02829,4,train
D02830,P02830,1042,train
D02831,P02831,296,train
D02832,P02832,1043,train
D02833,P02833,728,train
D02834,P02834,134,train
D02835,P02835,522,train
D02836,P02836,1044,train
D02837,P02837,330,train
D02838,P02838,64,train
D02839,P02839,1045,train
D02840,P02840,75,train
D02841,P02841,1046,train
D02842,P02842,24,train
D02843,P02843,134,train
D02844,P02844,21,train
D02845,P02845,143,train
D02846,P02846,695,train
D02847,P02847,526,train
D02848,P02848,121,train
D02849,P02849,24,train
D02850,P02850,21,train
D02851,P02851,124,train
D02852,P02852,243,train
D02853,P02853,597,train
D02854,P02854,199,train
D02855,P02855,23,train
D02856,P02856,1047,train
D02857,P02857,374,train
D02858,P02858,64,train
D02859,P02859,160,train
D02860,P02860,312,train
D02861,P02861,304,train
D02862,P02862,121,train
D02863,P02863,93,train
D02864,P02864,24,train
D02865,P02865,247,train
D02866,P02866,216,train
D02867,P02867,64,train
D02868,P02868,1048,train
D02869,P02869,171,train
D02870,P02870,24,train
D02871,P02871,322,train
D02872,P02872,1049,train
D02873,P02873,21,train
D02874,P02874,744,train
D02875,P02875,620,train
D02876,P02876,4,train
D02877,P02877,54,train
D02878,P02878,4,train
D02879,P02879,21,train
D02880,P02880,681,train
D02881,P02881,33,train
D02882,P02882,1050,train
D02883,P02883,21,train
D02884,P02884,1001,train
D02885,P02885,320,train
D02886,P02886,21,train
D02887,P02887,153,train
D02888,P02888,21,train
D02889,P02889,224,train
D02890,P02890,41,train
D02891,P02891,48,train
D02892,P02892,1051,train
D02893,P02893,55,train
D02894,P02894,122,train
D02895,P02895,24,train
D02896,P02896,801,train
D02897,P02897,41,train
D02898,P02898,284,train
D02899,P02899,732,train
D02900,P02900,60,train
D02901,P02901,178,train
D02902,P02902,268,train
D02903,P02903,562,train
D02904,P02904,101,train
D02905,P02905,1052,train
D02906,P02906,243,train
D02907,P02907,325,train
D02908,P02908,1053,train
D02909,P02909,1054,train
D02910,P02910,93,train
D02911,P02911,198,train
D02912,P02912,1055,train
D02913,P02913,215,train
D02914,P02914,1056,train
D02915,P02915,2,train
D02916,P02916,182,train
D02917,P02917,21,train
D02918,P02918,542,train
D02919,P02919,646,train
D02920,P02920,1057,train
D02921,P02921,1058,train
D02922,P02922,706,train
D02923,P02923,38,train
D02924,P02924,160,train
D02925,P02925,97,train
D02926,P02926,593,train
D02927,P02927,81,train
D02928,P02928,342,train
D02929,P02929,22,train
D02930,P02930,1059,train
D02931,P02931,21,train
D02932,P02932,744,train
D02933,P02933,493,train
D02934,P02934,140,train
D02935,P02935,1060,train
D02936,P02936,713,train
D02937,P02937,165,train
D02938,P02938,92,train
D02939,P02939,1061,train
D02940,P02940,589,train
D02941,P02941,1062,train
D02942,P02942,4,train
D02943,P02943,268,train
D02944,P02944,1048,train
D02945,P02945,1063,train
D02946,P02946,1064,train
D02947,P02947,317,train
D02948,P02948,364,train
D02949,P02949,1065,train
D02950,P02950,309,train
D02951,P02951,161,train
D02952,P02952,171,train
D02953,P02953,702,train
D02954,P02954,40,train
D02955,P02955,472,train
D02956,P02956,1066,train
D02957,P02957,24,train
D02958,P02958,68,train
D02959,P02959,87,train
D02960,P02960,1067,train
D02961,P02961,75,train
D02962,P02962,342,train
D02963,P02963,1068,train
D02964,P02964,4,train
D02965,P02965,329,train
D02966,P02966,115,train
D02967,P02967,270,train
D02968,P02968,79,train
D02969,P02969,77,train
D02970,P02970,1069,train
D02971,P02971,1070,train
D02972,P02972,841,train
D02973,P02973,1071,train
D02974,P02974,152,train
D02975,P02975,644,train
D02976,P02976,371,train
D02977,P02977,598,train
D02978,P02978,1072,train
D02979,P02979,1073,train
D02980,P02980,1074,train
D02981,P02981,1075,train
D02982,P02982,417,train
D02983,P02983,46,train
D02984,P02984,2,train
D02985,P02985,64,train
D02986,P02986,16,train
D02987,P02987,1076,train
D02988,P02988,244,train
D02989,P02989,229,train
D02990,P02990,830,train
D02991,P02991,1077,train
D02992,P02992,1078,train
D02993,P02993,287,train
D02994,P02994,249,train
D02995,P02995,1079,train
D02996,P02996,4,train
D02997,P02997,1080,train
D02998,P02998,27,train
D02999,P02999,1081,train
D03000,P03000,819,train
D03001,P03001,113,train
D03002,P03002,693,train
D03003,P03003,437,train
D03004,P03004,1082,train
D03005,P03005,138,train
D03006,P03006,21,train
D03007,P03007,620,train
D03008,P03008,1083,train
D03009,P03009,1084,train
D03010,P03010,58,train
D03011,P03011,1016,train
D03012,P03012,160,train
D03013,P03013,21,train
D03014,P03014,4,train
D03015,P03015,1085,train
D03016,P03016,880,train
D03017,P03017,672,train
D03018,P03018,734,train
D03019,P03019,741,train
D03020,P03020,189,train
D03021,P03021,30,train
D03022,P03022,1086,train
D03023,P03023,1087,train
D03024,P03024,261,train
D03025,P03025,523,train
D03026,P03026,1064,train
D03027,P03027,134,train
D03028,P03028,64,train
D03029,P03029,1088,train
D03030,P03030,1089,train
D03031,P03031,21,train
D03032,P03032,1090,train
D03033,P03033,1091,train
D03034,P03034,70,train
D03035,P03035,69,train
D03036,P03036,725,train
D03037,P03037,1092,train
D03038,P03038,264,train
D03039,P03039,182,train
D03040,P03040,64,train
D03041,P03041,336,train
D03042,P03042,580,train
D03043,P03043,1093,train
D03044,P03044,1094,train
D03045,P03045,699,train
D03046,P03046,386,train
D03047,P03047,525,train
D03048,P03048,542,train
D03049,P03049,21,train
D03050,P03050,526,train
D03051,P03051,1095,train
D03052,P03052,437,train
D03053,P03053,146,train
D03054,P03054,361,train
D03055,P03055,124,train
D03056,P03056,76,train
D03057,P03057,203,train
D03058,P03058,1096,train
D03059,P03059,4,train
D03060,P03060,153,train
D03061,P03061,72,train
D03062,P03062,155,train
D03063,P03063,21,train
D03064,P03064,220,train
D03065,P03065,64,train
D03066,P03066,554,train
D03067,P03067,108,train
D03068,P03068,384,train
D03069,P03069,951,train
D03070,P03070,431,train
D03071,P03071,1097,train
D03072,P03072,751,train
D03073,P03073,115,train
D03074,P03074,1054,train
D03075,P03075,851,train
D03076,P03076,397,train
D03077,P03077,58,train
D03078,P03078,521,train
D03079,P03079,5,train
D03080,P03080,400,train
D03081,P03081,1098,train
D03082,P03082,18,train
D03083,P03083,966,train
D03084,P03084,21,train
D03085,P03085,1099,train
D03086,P03086,397,train
D03087,P03087,214,train
D03088,P03088,31,train
D03089,P03089,1100,train
