drug_id,protein_id,interaction,split
D01163,P01163,81,train
D01164,P01164,251,train
D01165,P01165,805,train
D01166,P01166,806,train
D01167,P01167,807,train
D01168,P01168,808,train
D01169,P01169,809,train
D01170,P01170,35,train
D01171,P01171,810,train
D01172,P01172,811,train
D01173,P01173,812,train
D01174,P01174,401,train
D01175,P01175,124,train
D01176,P01176,813,train
D01177,P01177,814,train
D01178,P01178,713,train
D01179,P01179,815,train
D01180,P01180,816,train
D01181,P01181,35,train
D01182,P01182,107,train
D01183,P01183,42,train
D01184,P01184,817,train
D01185,P01185,818,train
D01186,P01186,147,train
D01187,P01187,127,train
D01188,P01188,819,train
D01189,P01189,820,train
D01190,P01190,821,train
D01191,P01191,822,train
D01192,P01192,19,train
D01193,P01193,823,train
D01194,P01194,114,train
D01195,P01195,824,train
D01196,P01196,696,train
D01197,P01197,825,train
D01198,P01198,35,train
D01199,P01199,826,train
D01200,P01200,93,train
D01201,P01201,148,train
D01202,P01202,563,train
D01203,P01203,42,train
D01204,P01204,264,train
D01205,P01205,827,train
D01206,P01206,828,train
D01207,P01207,829,train
D01208,P01208,830,train
D01209,P01209,831,train
D01210,P01210,258,train
D01211,P01211,276,train
D01212,P01212,137,train
D01213,P01213,2,train
D01214,P01214,832,train
D01215,P01215,833,train
D01216,P01216,834,train
D01217,P01217,835,train
D01218,P01218,836,train
D01219,P01219,19,train
D01220,P01220,2,train
D01221,P01221,837,train
D01222,P01222,2,train
D01223,P01223,106,train
D01224,P01224,838,train
D01225,P01225,139,train
D01226,P01226,839,train
D01227,P01227,840,train
D01228,P01228,841,train
D01229,P01229,264,train
D01230,P01230,0,train
D01231,P01231,319,train
D01232,P01232,678,train
D01233,P01233,556,train
D01234,P01234,842,train
D01235,P01235,106,train
D01236,P01236,843,train
D01237,P01237,35,train
D01238,P01238,844,train
D01239,P01239,815,train
D01240,P01240,845,train
D01241,P01241,846,train
D01242,P01242,156,train
D01243,P01243,847,train
D01244,P01244,35,train
D01245,P01245,848,train
D01246,P01246,627,train
D01247,P01247,849,train
D01248,P01248,579,train
D01249,P01249,850,train
D01250,P01250,80,train
D01251,P01251,851,train
D01252,P01252,172,train
D01253,P01253,77,train
D01254,P01254,852,train
D01255,P01255,853,train
D01256,P01256,28,train
D01257,P01257,854,train
D01258,P01258,855,train
D01259,P01259,856,train
D01260,P01260,857,train
D01261,P01261,858,train
D01262,P01262,859,train
D01263,P01263,44,train
D01264,P01264,860,train
D01265,P01265,861,train
D01266,P01266,862,train
D01267,P01267,581,train
D01268,P01268,573,train
D01269,P01269,863,train
D01270,P01270,864,train
D01271,P01271,865,train
D01272,P01272,166,train
D01273,P01273,110,train
D01274,P01274,866,train
D01275,P01275,867,train
D01276,P01276,868,train
D01277,P01277,604,train
D01278,P01278,869,train
D01279,P01279,870,train
D01280,P01280,373,train
D01281,P01281,4,train
D01282,P01282,871,train
D01283,P01283,231,train
D01284,P01284,4,train
D01285,P01285,872,train
D01286,P01286,873,train
D01287,P01287,172,train
D01288,P01288,874,train
D01289,P01289,93,train
D01290,P01290,875,train
D01291,P01291,180,train
D01292,P01292,876,train
D01293,P01293,877,train
D01294,P01294,878,train
D01295,P01295,16,train
D01296,P01296,2,train
D01297,P01297,595,train
D01298,P01298,879,train
D01299,P01299,2,train
D01300,P01300,880,train
D01301,P01301,881,train
D01302,P01302,882,train
D01303,P01303,883,train
D01304,P01304,884,train
D01305,P01305,624,train
D01306,P01306,885,train
D01307,P01307,886,train
D01308,P01308,887,train
D01309,P01309,888,train
D01310,P01310,889,train
D01311,P01311,35,train
D01312,P01312,890,train
D01313,P01313,472,train
D01314,P01314,112,train
D01315,P01315,891,train
D01316,P01316,383,train
D01317,P01317,765,train
D01318,P01318,81,train
D01319,P01319,62,train
D01320,P01320,892,train
D01321,P01321,893,train
D01322,P01322,93,train
D01323,P01323,515,train
D01324,P01324,340,train
D01325,P01325,161,train
D01326,P01326,81,train
D01327,P01327,81,train
D01328,P01328,531,train
D01329,P01329,894,train
D01330,P01330,81,train
D01331,P01331,895,train
D01332,P01332,896,train
D01333,P01333,897,train
D01334,P01334,740,train
D01335,P01335,898,train
D01336,P01336,899,train
D01337,P01337,591,train
D01338,P01338,900,train
D01339,P01339,42,train
D01340,P01340,901,train
D01341,P01341,284,train
D01342,P01342,902,train
D01343,P01343,903,train
D01344,P01344,556,train
D01345,P01345,904,train
D01346,P01346,905,train
D01347,P01347,2,train
D01348,P01348,391,train
D01349,P01349,883,train
D01350,P01350,292,train
D01351,P01351,860,train
D01352,P01352,906,train
D01353,P01353,907,train
D01354,P01354,908,train
D01355,P01355,395,train
D01356,P01356,81,train
D01357,P01357,671,train
D01358,P01358,70,train
D01359,P01359,909,train
D01360,P01360,910,train
D01361,P01361,911,train
D01362,P01362,81,train
D01363,P01363,35,train
D01364,P01364,442,train
D01365,P01365,363,train
D01366,P01366,912,train
D01367,P01367,172,train
D01368,P01368,913,train
D01369,P01369,914,train
D01370,P01370,915,train
D01371,P01371,916,train
D01372,P01372,190,train
D01373,P01373,917,train
D01374,P01374,918,train
D01375,P01375,919,train
D01376,P01376,920,train
D01377,P01377,921,train
D01378,P01378,922,train
D01379,P01379,923,train
D01380,P01380,924,train
D01381,P01381,925,train
D01382,P01382,926,train
D01383,P01383,927,train
D01384,P01384,928,train
D01385,P01385,913,train
D01386,P01386,407,train
D01387,P01387,929,train
D01388,P01388,391,train
D01389,P01389,930,train
D01390,P01390,896,train
D01391,P01391,931,train
D01392,P01392,23,train
D01393,P01393,932,train
D01394,P01394,19,train
D01395,P01395,147,train
D01396,P01396,698,train
D01397,P01397,933,train
D01398,P01398,934,train
D01399,P01399,35,train
D01400,P01400,130,train
D01401,P01401,258,train
D01402,P01402,705,train
D01403,P01403,6,train
D01404,P01404,145,train
D01405,P01405,106,train
D01406,P01406,2,train
D01407,P01407,935,train
D01408,P01408,936,train
D01409,P01409,937,train
D01410,P01410,938,train
D01411,P01411,939,train
D01412,P01412,307,train
D01413,P01413,940,train
D01414,P01414,66,train
D01415,P01415,328,train
D01416,P01416,93,train
D01417,P01417,2,train
D01418,P01418,941,train
D01419,P01419,942,train
D01420,P01420,680,train
D01421,P01421,943,train
D01422,P01422,35,train
D01423,P01423,944,train
D01424,P01424,945,train
D01425,P01425,946,train
D01426,P01426,947,train
D01427,P01427,442,train
D01428,P01428,412,train
D01429,P01429,19,train
D01430,P01430,517,train
D01431,P01431,112,train
D01432,P01432,896,train
D01433,P01433,646,train
D01434,P01434,519,train
D01435,P01435,81,train
D01436,P01436,948,train
D01437,P01437,949,train
D01438,P01438,950,train
D01439,P01439,951,train
D01440,P01440,48,train
D01441,P01441,2,train
D01442,P01442,35,train
D01443,P01443,952,train
D01444,P01444,953,train
D01445,P01445,954,train
D01446,P01446,412,train
D01447,P01447,405,train
D01448,P01448,204,train
D01449,P01449,955,train
D01450,P01450,81,train
D01451,P01451,608,train
D01452,P01452,127,train
D01453,P01453,956,train
D01454,P01454,957,train
D01455,P01455,958,train
D01456,P01456,959,train
D01457,P01457,652,train
D01458,P01458,960,train
D01459,P01459,961,train
D01460,P01460,2,train
D01461,P01461,962,train
D01462,P01462,99,train
D01463,P01463,963,train
D01464,P01464,552,train
D01465,P01465,964,train
D01466,P01466,130,train
D01467,P01467,19,train
D01468,P01468,965,train
D01469,P01469,574,train
D01470,P01470,966,train
D01471,P01471,967,train
D01472,P01472,968,train
D01473,P01473,42,train
D01474,P01474,658,train
D01475,P01475,969,train
D01476,P01476,437,train
D01477,P01477,817,train
D01478,P01478,442,train
D01479,P01479,820,train
D01480,P01480,970,train
D01481,P01481,971,train
D01482,P01482,167,train
D01483,P01483,35,train
D01484,P01484,972,train
D01485,P01485,973,train
D01486,P01486,974,train
D01487,P01487,975,train
D01488,P01488,673,train
D01489,P01489,2,train
D01490,P01490,275,train
D01491,P01491,865,train
D01492,P01492,579,train
D01493,P01493,579,train
D01494,P01494,35,train
D01495,P01495,976,train
D01496,P01496,81,train
D01497,P01497,402,train
D01498,P01498,977,train
D01499,P01499,978,train
D01500,P01500,962,train
D01501,P01501,979,train
D01502,P01502,980,train
D01503,P01503,981,train
D01504,P01504,982,train
D01505,P01505,107,train
D01506,P01506,81,train
D01507,P01507,6,train
D01508,P01508,2,train
D01509,P01509,983,train
D01510,P01510,81,train
D01511,P01511,984,train
D01512,P01512,985,train
D01513,P01513,2,train
D01514,P01514,55,train
D01515,P01515,81,train
D01516,P01516,787,train
D01517,P01517,986,train
D01518,P01518,19,train
D01519,P01519,987,train
D01520,P01520,204,train
D01521,P01521,792,train
D01522,P01522,988,train
D01523,P01523,83,train
D01524,P01524,379,train
D01525,P01525,54,train
D01526,P01526,485,train
D01527,P01527,989,train
D01528,P01528,990,train
D01529,P01529,659,train
D01530,P01530,815,train
D01531,P01531,991,train
D01532,P01532,607,train
D01533,P01533,992,train
D01534,P01534,993,train
D01535,P01535,994,train
D01536,P01536,995,train
D01537,P01537,996,train
D01538,P01538,997,train
D01539,P01539,275,train
D01540,P01540,19,train
D01541,P01541,998,train
D01542,P01542,999,train
D01543,P01543,1000,train
D01544,P01544,1001,train
D01545,P01545,1002,train
D01546,P01546,851,train
D01547,P01547,1003,train
D01548,P01548,1004,train
D01549,P01549,1005,train
D01550,P01550,35,train
D01551,P01551,1006,train
D01552,P01552,391,train
D01553,P01553,156,train
D01554,P01554,1007,train
D01555,P01555,1008,train
D01556,P01556,1009,train
D01557,P01557,1010,train
D01558,P01558,1011,train
D01559,P01559,1012,train
D01560,P01560,982,train
D01561,P01561,957,train
D01562,P01562,35,train
D01563,P01563,173,train
D01564,P01564,1013,train
D01565,P01565,1014,train
D01566,P01566,1015,train
D01567,P01567,1016,train
D01568,P01568,1017,train
D01569,P01569,896,train
D01570,P01570,231,train
D01571,P01571,1018,train
D01572,P01572,80,train
D01573,P01573,1019,train
D01574,P01574,35,train
D01575,P01575,607,train
D01576,P01576,1020,train
D01577,P01577,889,train
D01578,P01578,81,train
D01579,P01579,485,train
D01580,P01580,145,train
D01581,P01581,107,train
D01582,P01582,93,train
D01583,P01583,1021,train
D01584,P01584,948,train
D01585,P01585,1022,train
D01586,P01586,1023,train
D01587,P01587,976,train
D01588,P01588,428,train
D01589,P01589,81,train
D01590,P01590,560,train
D01591,P01591,557,train
D01592,P01592,765,train
D01593,P01593,966,train
D01594,P01594,95,train
D01595,P01595,1024,train
D01596,P01596,1025,train
D01597,P01597,1026,train
D01598,P01598,856,train
D01599,P01599,1027,train
D01600,P01600,1028,train
D01601,P01601,1029,train
D01602,P01602,1030,train
D01603,P01603,1031,train
D01604,P01604,1032,train
D01605,P01605,145,train
D01606,P01606,98,train
D01607,P01607,114,train
D01608,P01608,390,train
D01609,P01609,750,train
D01610,P01610,1033,train
D01611,P01611,1034,train
D01612,P01612,1035,train
D01613,P01613,608,train
D01614,P01614,107,train
D01615,P01615,1036,train
D01616,P01616,90,train
D01617,P01617,1037,train
D01618,P01618,980,train
D01619,P01619,1038,train
D01620,P01620,137,train
D01621,P01621,106,train
D01622,P01622,1039,train
D01623,P01623,204,train
D01624,P01624,81,train
D01625,P01625,120,train
D01626,P01626,1040,train
D01627,P01627,81,train
D01628,P01628,81,train
D01629,P01629,1041,train
D01630,P01630,127,train
D01631,P01631,613,train
D01632,P01632,348,train
D01633,P01633,93,train
D01634,P01634,468,train
D01635,P01635,358,train
D01636,P01636,1042,train
D01637,P01637,468,train
D01638,P01638,1043,train
D01639,P01639,455,train
D01640,P01640,167,train
D01641,P01641,1044,train
D01642,P01642,339,train
D01643,P01643,1045,train
D01644,P01644,1046,train
D01645,P01645,618,train
D01646,P01646,579,train
D01647,P01647,1047,train
D01648,P01648,502,train
D01649,P01649,347,train
D01650,P01650,62,train
D01651,P01651,123,train
D01652,P01652,547,train
D01653,P01653,305,train
D01654,P01654,1048,train
D01655,P01655,1049,train
D01656,P01656,1050,train
D01657,P01657,145,train
D01658,P01658,936,train
D01659,P01659,42,train
D01660,P01660,1051,train
D01661,P01661,311,train
D01662,P01662,1052,train
D01663,P01663,1053,train
D01664,P01664,1054,train
D01665,P01665,412,train
D01666,P01666,982,train
D01667,P01667,114,train
D01668,P01668,1055,train
D01669,P01669,1056,train
D01670,P01670,728,train
D01671,P01671,1057,train
D01672,P01672,830,train
D01673,P01673,431,train
D01674,P01674,1058,train
D01675,P01675,1059,train
D01676,P01676,1060,train
D01677,P01677,1061,train
D01678,P01678,1062,train
D01679,P01679,284,train
D01680,P01680,35,train
D01681,P01681,117,train
D01682,P01682,172,train
D01683,P01683,35,train
D01684,P01684,81,train
D01685,P01685,93,train
D01686,P01686,604,train
D01687,P01687,748,train
D01688,P01688,531,train
D01689,P01689,35,train
D01690,P01690,1063,train
D01691,P01691,1064,train
D01692,P01692,1065,train
D01693,P01693,1066,train
D01694,P01694,747,train
D01695,P01695,19,train
D01696,P01696,1067,train
D01697,P01697,204,train
D01698,P01698,81,train
D01699,P01699,1068,train
D01700,P01700,447,train
D01701,P01701,107,train
D01702,P01702,264,train
D01703,P01703,952,train
D01704,P01704,673,train
D01705,P01705,1069,train
D01706,P01706,1070,train
D01707,P01707,722,train
D01708,P01708,42,train
D01709,P01709,99,train
D01710,P01710,442,train
D01711,P01711,1071,train
D01712,P01712,889,train
D01713,P01713,356,train
D01714,P01714,1072,train
D01715,P01715,1073,train
D01716,P01716,498,train
D01717,P01717,35,train
D01718,P01718,62,train
D01719,P01719,1074,train
D01720,P01720,1075,train
D01721,P01721,2,train
D01722,P01722,127,train
D01723,P01723,985,train
D01724,P01724,1076,train
D01725,P01725,27,train
D01726,P01726,1077,train
D01727,P01727,606,train
D01728,P01728,621,train
D01729,P01729,1078,train
D01730,P01730,398,train
D01731,P01731,1079,train
D01732,P01732,297,train
D01733,P01733,106,train
D01734,P01734,569,train
D01735,P01735,1080,train
D01736,P01736,1000,train
D01737,P01737,681,train
D01738,P01738,1081,train
D01739,P01739,599,train
D01740,P01740,1082,train
D01741,P01741,754,train
D01742,P01742,851,train
D01743,P01743,117,train
D01744,P01744,93,train
D01745,P01745,722,train
D01746,P01746,658,train
D01747,P01747,129,train
D01748,P01748,1083,train
D01749,P01749,1051,train
D01750,P01750,1084,train
D01751,P01751,646,train
D01752,P01752,354,train
D01753,P01753,483,train
D01754,P01754,1085,train
D01755,P01755,358,train
D01756,P01756,1086,train
D01757,P01757,712,train
D01758,P01758,1087,train
D01759,P01759,1088,train
D01760,P01760,23,train
D01761,P01761,1089,train
D01762,P01762,1090,train
D01763,P01763,107,train
D01764,P01764,1091,train
D01765,P01765,1092,train
D01766,P01766,2,train
D01767,P01767,289,train
D01768,P01768,1093,train
D01769,P01769,138,train
D01770,P01770,2,train
D01771,P01771,231,train
D01772,P01772,1094,train
D01773,P01773,1095,train
D01774,P01774,621,train
D01775,P01775,1096,train
D01776,P01776,1097,train
D01777,P01777,1098,train
D01778,P01778,35,train
D01779,P01779,555,train
D01780,P01780,720,train
D01781,P01781,1099,train
D01782,P01782,1100,train
D01783,P01783,688,train
D01784,P01784,556,train
D01785,P01785,1101,train
D01786,P01786,599,train
D01787,P01787,1102,train
D01788,P01788,1103,train
D01789,P01789,557,train
D01790,P01790,136,train
D01791,P01791,529,train
D01792,P01792,1066,train
D01793,P01793,277,train
D01794,P01794,718,train
D01795,P01795,5,train
D01796,P01796,1104,train
D01797,P01797,81,train
D01798,P01798,1105,train
D01799,P01799,1106,train
D01800,P01800,276,train
D01801,P01801,196,train
D01802,P01802,145,train
D01803,P01803,558,train
D01804,P01804,81,train
D01805,P01805,1107,train
D01806,P01806,42,train
D01807,P01807,35,train
D01808,P01808,1108,train
D01809,P01809,166,train
D01810,P01810,890,train
D01811,P01811,579,train
D01812,P01812,1109,train
D01813,P01813,1110,train
D01814,P01814,1111,train
D01815,P01815,1112,train
D01816,P01816,1113,train
D01817,P01817,81,train
D01818,P01818,19,train
D01819,P01819,2,train
D01820,P01820,81,train
D01821,P01821,244,train
D01822,P01822,1114,train
D01823,P01823,197,train
D01824,P01824,1115,train
D01825,P01825,629,train
D01826,P01826,1116,train
D01827,P01827,1117,train
D01828,P01828,73,train
D01829,P01829,1118,train
D01830,P01830,145,train
D01831,P01831,44,train
D01832,P01832,1119,train
D01833,P01833,1120,train
D01834,P01834,1121,train
D01835,P01835,728,train
D01836,P01836,1122,train
D01837,P01837,2,train
D01838,P01838,365,train
D01839,P01839,81,train
D01840,P01840,579,train
D01841,P01841,1123,train
D01842,P01842,100,train
D01843,P01843,1124,train
D01844,P01844,35,train
D01845,P01845,1125,train
D01846,P01846,424,train
D01847,P01847,1126,train
D01848,P01848,465,train
D01849,P01849,394,train
D01850,P01850,80,train
D01851,P01851,1127,train
D01852,P01852,1128,train
D01853,P01853,624,train
D01854,P01854,1129,train
D01855,P01855,1130,train
D01856,P01856,1131,train
D01857,P01857,743,train
D01858,P01858,1132,train
D01859,P01859,1133,train
D01860,P01860,1097,train
D01861,P01861,1134,train
D01862,P01862,275,train
D01863,P01863,1135,train
D01864,P01864,1136,train
D01865,P01865,1022,train
D01866,P01866,1137,train
D01867,P01867,748,train
D01868,P01868,337,train
D01869,P01869,301,train
D01870,P01870,1138,train
D01871,P01871,1139,train
D01872,P01872,172,train
D01873,P01873,1140,train
D01874,P01874,1141,train
D01875,P01875,1142,train
D01876,P01876,1143,train
D01877,P01877,295,train
D01878,P01878,2,train
D01879,P01879,363,train
D01880,P01880,277,train
D01881,P01881,895,train
D01882,P01882,1144,train
D01883,P01883,2,train
D01884,P01884,81,train
D01885,P01885,1145,train
D01886,P01886,1146,train
D01887,P01887,2,train
D01888,P01888,1147,train
D01889,P01889,35,train
D01890,P01890,1148,train
D01891,P01891,1149,train
D01892,P01892,983,train
D01893,P01893,1150,train
D01894,P01894,5,train
D01895,P01895,1151,train
D01896,P01896,244,train
D01897,P01897,1152,train
D01898,P01898,2,train
D01899,P01899,839,train
D01900,P01900,35,train
D01901,P01901,1153,train
D01902,P01902,1154,train
D01903,P01903,1155,train
D01904,P01904,851,train
D01905,P01905,1156,train
D01906,P01906,1157,train
D01907,P01907,1158,train
D01908,P01908,750,train
D01909,P01909,1159,train
D01910,P01910,987,train
D01911,P01911,1160,train
D01912,P01912,127,train
D01913,P01913,1161,train
D01914,P01914,1162,train
D01915,P01915,1163,train
D01916,P01916,1164,train
D01917,P01917,1165,train
D01918,P01918,773,train
D01919,P01919,1166,train
D01920,P01920,556,train
D01921,P01921,634,train
D01922,P01922,1167,train
D01923,P01923,35,train
D01924,P01924,199,train
D01925,P01925,81,train
D01926,P01926,1168,train
D01927,P01927,1169,train
D01928,P01928,1170,train
D01929,P01929,218,train
D01930,P01930,1171,train
D01931,P01931,276,train
D01932,P01932,98,train
D01933,P01933,1172,train
D01934,P01934,1173,train
D01935,P01935,1174,train
D01936,P01936,114,train
D01937,P01937,820,train
D01938,P01938,1175,train
D01939,P01939,1176,train
D01940,P01940,1117,train
D01941,P01941,400,train
D01942,P01942,107,train
D01943,P01943,547,train
D01944,P01944,1177,train
D01945,P01945,412,train
D01946,P01946,2,train
D01947,P01947,1178,train
D01948,P01948,1179,train
D01949,P01949,1180,train
D01950,P01950,1181,train
D01951,P01951,409,train
D01952,P01952,1048,train
D01953,P01953,508,train
D01954,P01954,2,train
D01955,P01955,19,train
D01956,P01956,1182,train
D01957,P01957,290,train
D01958,P01958,1183,train
D01959,P01959,628,train
D01960,P01960,1184,train
D01961,P01961,2,train
D01962,P01962,35,train
D01963,P01963,1185,train
D01964,P01964,31,train
D01965,P01965,515,train
D01966,P01966,81,train
D01967,P01967,106,train
D01968,P01968,1014,train
D01969,P01969,1186,train
D01970,P01970,1187,train
D01971,P01971,804,train
D01972,P01972,802,train
D01973,P01973,1188,train
D01974,P01974,35,train
D01975,P01975,1189,train
D01976,P01976,93,train
D01977,P01977,81,train
D01978,P01978,1001,train
D01979,P01979,379,train
D01980,P01980,477,train
D01981,P01981,875,train
D01982,P01982,792,train
D01983,P01983,1190,train
D01984,P01984,421,train
D01985,P01985,2,train
D01986,P01986,590,train
D01987,P01987,442,train
D01988,P01988,1191,train
D01989,P01989,424,train
D01990,P01990,35,train
D01991,P01991,198,train
D01992,P01992,1192,train
D01993,P01993,109,train
D01994,P01994,1193,train
D01995,P01995,821,train
D01996,P01996,387,train
D01997,P01997,75,train
D01998,P01998,1194,train
D01999,P01999,81,train
D02000,P02000,1195,train
D02001,P02001,797,train
D02002,P02002,2,train
D02003,P02003,1196,train
D02004,P02004,35,train
D02005,P02005,515,train
D02006,P02006,80,train
D02007,P02007,171,train
D02008,P02008,1197,train
D02009,P02009,107,train
D02010,P02010,385,train
D02011,P02011,720,train
D02012,P02012,447,train
D02013,P02013,1198,train
D02014,P02014,81,train
D02015,P02015,109,train
D02016,P02016,1003,train
D02017,P02017,659,train
D02018,P02018,1199,train
D02019,P02019,1139,train
D02020,P02020,1200,train
D02021,P02021,81,train
D02022,P02022,787,train
D02023,P02023,1201,train
D02024,P02024,1200,train
D02025,P02025,1187,train
D02026,P02026,718,train
D02027,P02027,952,train
D02028,P02028,2,train
D02029,P02029,1202,train
D02030,P02030,1192,train
D02031,P02031,35,train
D02032,P02032,1203,train
D02033,P02033,1204,train
D02034,P02034,1205,train
D02035,P02035,1206,train
D02036,P02036,1207,train
D02037,P02037,1208,train
D02038,P02038,258,train
D02039,P02039,493,train
D02040,P02040,81,train
D02041,P02041,2,train
D02042,P02042,1209,train
D02043,P02043,35,train
D02044,P02044,1210,train
D02045,P02045,59,train
D02046,P02046,1211,train
D02047,P02047,1066,train
D02048,P02048,93,train
D02049,P02049,2,train
D02050,P02050,382,train
D02051,P02051,369,train
D02052,P02052,1212,train
D02053,P02053,81,train
D02054,P02054,73,train
D02055,P02055,32,train
D02056,P02056,1213,train
D02057,P02057,1214,train
D02058,P02058,2,train
D02059,P02059,1215,train
D02060,P02060,1216,train
D02061,P02061,69,train
D02062,P02062,1217,train
D02063,P02063,1218,train
D02064,P02064,114,train
D02065,P02065,382,train
D02066,P02066,35,train
D02067,P02067,1219,train
D02068,P02068,530,train
D02069,P02069,1220,train
D02070,P02070,1221,train
D02071,P02071,424,train
D02072,P02072,251,train
D02073,P02073,728,train
D02074,P02074,1222,train
D02075,P02075,299,train
D02076,P02076,132,train
D02077,P02077,1223,train
D02078,P02078,35,train
D02079,P02079,180,train
D02080,P02080,1224,train
D02081,P02081,1129,train
D02082,P02082,1225,train
D02083,P02083,321,train
D02084,P02084,81,train
D02085,P02085,81,train
D02086,P02086,1226,train
D02087,P02087,676,train
D02088,P02088,1227,train
D02089,P02089,324,train
D02090,P02090,471,train
D02091,P02091,1228,train
D02092,P02092,624,train
D02093,P02093,1229,train
D02094,P02094,1230,train
D02095,P02095,1231,train
D02096,P02096,35,train
D02097,P02097,1232,train
D02098,P02098,938,train
D02099,P02099,1233,train
D02100,P02100,1234,train
D02101,P02101,2,train
D02102,P02102,1235,train
D02103,P02103,1210,train
D02104,P02104,81,train
D02105,P02105,657,train
D02106,P02106,1236,train
D02107,P02107,1237,train
D02108,P02108,348,train
D02109,P02109,35,train
D02110,P02110,145,train
D02111,P02111,81,train
D02112,P02112,856,train
D02113,P02113,409,train
D02114,P02114,1238,train
D02115,P02115,1239,train
D02116,P02116,1240,train
D02117,P02117,375,train
D02118,P02118,319,train
D02119,P02119,1241,train
D02120,P02120,508,train
D02121,P02121,480,train
D02122,P02122,636,train
D02123,P02123,324,train
D02124,P02124,1242,train
D02125,P02125,508,train
D02126,P02126,860,train
D02127,P02127,415,train
D02128,P02128,35,train
D02129,P02129,1243,train
D02130,P02130,1244,train
D02131,P02131,1245,train
D02132,P02132,489,train
D02133,P02133,1223,train
D02134,P02134,1246,train
D02135,P02135,2,train
D02136,P02136,385,train
D02137,P02137,81,train
D02138,P02138,1247,train
D02139,P02139,1248,train
D02140,P02140,1249,train
D02141,P02141,1250,train
D02142,P02142,735,train
D02143,P02143,1251,train
D02144,P02144,1252,train
D02145,P02145,742,train
D02146,P02146,1253,train
D02147,P02147,845,train
D02148,P02148,1218,train
D02149,P02149,982,train
D02150,P02150,827,train
D02151,P02151,1254,train
D02152,P02152,1255,train
D02153,P02153,748,train
D02154,P02154,856,train
D02155,P02155,35,train
D02156,P02156,1256,train
D02157,P02157,1257,train
D02158,P02158,1258,train
D02159,P02159,1259,train
D02160,P02160,705,train
D02161,P02161,1260,train
D02162,P02162,242,train
D02163,P02163,19,train
D02164,P02164,302,train
D02165,P02165,1261,train
D02166,P02166,35,train
D02167,P02167,696,train
D02168,P02168,144,train
D02169,P02169,1262,train
D02170,P02170,649,train
D02171,P02171,825,train
D02172,P02172,2,train
D02173,P02173,274,train
D02174,P02174,81,train
D02175,P02175,1263,train
D02176,P02176,1264,train
D02177,P02177,32,train
D02178,P02178,35,train
D02179,P02179,1265,train
D02180,P02180,186,train
D02181,P02181,1073,train
D02182,P02182,595,train
D02183,P02183,1266,train
D02184,P02184,1267,train
D02185,P02185,1268,train
D02186,P02186,239,train
D02187,P02187,778,train
D02188,P02188,2,train
D02189,P02189,25,train
D02190,P02190,1269,train
D02191,P02191,1270,train
D02192,P02192,289,train
D02193,P02193,809,train
D02194,P02194,1271,train
D02195,P02195,172,train
D02196,P02196,628,train
D02197,P02197,1272,train
D02198,P02198,1273,train
D02199,P02199,878,train
D02200,P02200,1274,train
D02201,P02201,1275,train
D02202,P02202,1276,train
D02203,P02203,35,train
D02204,P02204,111,train
D02205,P02205,1277,train
D02206,P02206,35,train
D02207,P02207,1278,train
D02208,P02208,35,train
D02209,P02209,1279,train
D02210,P02210,35,train
D02211,P02211,463,train
D02212,P02212,586,train
D02213,P02213,35,train
D02214,P02214,1280,train
D02215,P02215,1281,train
D02216,P02216,1280,train
D02217,P02217,679,train
D02218,P02218,498,train
D02219,P02219,274,train
D02220,P02220,2,train
D02221,P02221,1282,train
D02222,P02222,1283,train
D02223,P02223,1284,train
D02224,P02224,1285,train
D02225,P02225,2,train
D02226,P02226,91,train
D02227,P02227,35,train
D02228,P02228,1286,train
D02229,P02229,137,train
D02230,P02230,1287,train
D02231,P02231,1288,train
D02232,P02232,1289,train
D02233,P02233,1290,train
D02234,P02234,1291,train
D02235,P02235,1292,train
D02236,P02236,1293,train
D02237,P02237,81,train
D02238,P02238,556,train
D02239,P02239,54,train
D02240,P02240,1294,train
D02241,P02241,1245,train
D02242,P02242,272,train
D02243,P02243,1295,train
D02244,P02244,1183,train
D02245,P02245,702,train
D02246,P02246,1296,train
D02247,P02247,176,train
D02248,P02248,515,train
D02249,P02249,1297,train
D02250,P02250,1298,train
D02251,P02251,1299,train
D02252,P02252,1248,train
D02253,P02253,1300,train
D02254,P02254,2,train
D02255,P02255,35,train
D02256,P02256,945,train
D02257,P02257,1163,train
D02258,P02258,117,train
D02259,P02259,1301,train
D02260,P02260,700,train
D02261,P02261,945,train
D02262,P02262,2,train
D02263,P02263,947,train
D02264,P02264,156,train
D02265,P02265,405,train
D02266,P02266,1302,train
D02267,P02267,382,train
D02268,P02268,1303,train
D02269,P02269,851,train
D02270,P02270,1210,train
D02271,P02271,502,train
D02272,P02272,324,train
D02273,P02273,1304,train
D02274,P02274,1305,train
D02275,P02275,1306,train
D02276,P02276,702,train
D02277,P02277,746,train
D02278,P02278,35,train
D02279,P02279,1307,train
D02280,P02280,171,train
D02281,P02281,1308,train
D02282,P02282,627,train
D02283,P02283,1309,train
D02284,P02284,1310,train
D02285,P02285,1311,train
D02286,P02286,1312,train
D02287,P02287,1313,train
D02288,P02288,732,train
D02289,P02289,1314,train
D02290,P02290,1315,train
D02291,P02291,1316,train
D02292,P02292,2,train
D02293,P02293,1317,train
D02294,P02294,1318,train
D02295,P02295,1319,train
D02296,P02296,1320,train
D02297,P02297,1066,train
D02298,P02298,1321,train
