drug_id,smiles
D00252,C1=CC=C2C(=C1)C3=C4C5=C2C6=CC=CC=C6C7=C5C8=C(C9=CC=CC=C97)C1=CC=CC=C1C1=C8C4=C(C2=CC=CC=C23)C2=CC=CC=C21
D00253,CC1=CC=C(N1)C(=O)OC2C(C(OC(C2OC)(C)C)OC3=C(C4=C(C=C3)C(=O)C(=C(O4)O)NC(=O)C5=CC(=C(C=C5)O)CC=C(C)C)Cl)O
D00254,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C
D00255,CC(C)(C)NC[C@@H](COC1=CC=CC=C1C2CCCC2)O
D00256,B#B
D00257,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OC[C@H](CC4=CC=C(C=C4)Br)N
D00258,[75Se]
D00259,CCN[C@H]1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC
D00260,C([C@H]([C@H]([C@@H]([C@@H]([13CH]=O)[15NH2])O)O)O)O
D00261,[Na+].[Ag+]
D00262,CCCCCC(/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1CC(=O)CCCCC(=O)O)O)O)O
D00263,C(=O)(N)[O-]
D00264,CC1=CC(=CC=C1)O
D00265,C1CCC(CC1)COC2=NC(=NC(=C2N=O)N)N
D00266,C[C@@H](C(=O)N1CCOCC1)N2CC[C@@H](C2=O)NS(=O)(=O)C3=CC4=C(S3)C=CC(=C4)Cl
D00267,CC(=O)[O-].CC(=O)[O-].[Pd+2]
D00268,CC(C(C)O)O
D00269,COC1C(C(C(C(O1)COS(=O)(=O)[O-])OC2C(C(C(C(O2)C(=O)[O-])OC3C(C(C(C(O3)COS(=O)(=O)[O-])OC4C(C(C(C(O4)C(=O)[O-])OC5C(C(C(C(O5)COS(=O)(=O)[O-])O)O)NS(=O)(=O)[O-])O)O)OS(=O)(=O)[O-])NS(=O)(=O)[O-])O)OS(=O)(=O)[O-])O)NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
D00270,C[C@]12CC[C@H]3C([C@@H]1CCC2=O)CCC4=CC(=O)CC[C@]34CC#C
D00271,C1=CC(=C(C(=C1)Cl)Cl)C2=NC3=C(C=NN3C(=C2)NCC4=CC=NC=C4)SC#N
D00272,C[NH2+]CC[C@H](C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
D00273,[210Tl]
D00274,CN[C@@H](CCC(=O)N)C(=O)O
D00275,[33SH2]
D00276,C[C@H]1[C@H]2[C@H](C[C@@]3([C@@]2(CC[C@]45[C@H]3CC[C@@H]6[C@]4(C5)CC[C@@H](C6(C)C)O)C)C)O[C@]7([C@@H]1OC([C@H]7O)(C)C)O
D00277,[OH-].[OH-].[OH-].[OH-].[Ir]
D00278,CC(C)(CC(=O)O)O
D00279,C/C=C\C1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O
D00280,C1C=CC=C2[C@H]1N(C3=C(C=C2)C=C(C=C3)O)CC4=CN=C5C(=N4)C(=NC(=N5)N)N
D00281,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C
D00282,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O
D00283,[45Ca+2]
D00284,C([C@@H](C(=O)O)N)S
D00285,CC(C)I
D00286,C(=O)(C(Br)(Br)Br)[O-]
D00287,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)Cl)NC2=O)C
D00288,CC(C)(C(C(=O)O)N)S
D00289,C1=C(C=C(C(=C1Cl)N)F)S(=O)(=O)NC2=NN=C(S2)S(=O)(=O)N
D00290,C1=CC(=C(C=C1[C@H](CN)O)O)O
D00291,CC(C)C1=NCCC2=C1C=C(C=C2)NC(=O)C3=CC4=C(C=C3)C=C(C=C4)C(=N)N
D00292,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
D00293,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl
D00294,COC1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)OC)CO)CO)CO
D00295,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@@H]([C@@H]([C@H]7O)O)O[C@@H]8[C@H](O[C@@H]([C@@H]([C@H]8O)O)O[C@@H]9[C@H](O[C@H](O2)[C@@H]([C@H]9O)O)CO)CO)CO)CO)CO)CO)CO)O)O)O
D00296,C1CC(C1)O
D00297,CC(C)(C)O.[K+]
D00298,C1=CC(=NC(=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H](C(O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)N
D00299,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)CC[C@@]43C)F)O)C)O
D00300,C[C@]1([C@H]2CC3(C1CC[C@H]3C(=O)O)[C@H](C=C2C(=O)O)O)CO.C(CCCC(C(CCCCCO)O)O)CCCC(=O)O
D00301,C(CCCCC(=O)O)CCCC(=O)O
D00302,C/C=C(\C)/C(=O)O
D00303,C1COCCO1
D00304,[2H]C1=C(C(=C2C(=C(C(=C(C2=C1[2H])[2H])[2H])[2H])[2H])[2H])[2H]
D00305,C1CCC2=NC3=CC=CC=C3C(=C2C1)N
D00306,COC1=C(C=C(C=C1O)C(=O)O)O
D00307,CN[C@H]1[C@H]([C@@H]2[C@H](C[C@H](C(O2)O[C@@H]3[C@H](C[C@H]([C@@H]([C@H]3O)O)N)N)N)O[C@@H]1O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)N)O)O)O
D00308,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O
D00309,CC(=O)[O-].CC(=O)[O-].[Mg+2]
D00310,[127IH]
D00311,[Rb+].[I-]
D00312,C(C(=O)C(=O)O)S(=O)(=O)O
D00313,CC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)C(F)(F)F)C3=CC4=CN=C(N=C4C=C3)N
D00314,CCCC/C=C/CCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O[C@@H]1[C@H](O1)CCCCCCCCC/C=C/CCCC
D00315,[F-].[F-].[Ca+2]
D00316,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CCC5[C@@]4(C[C@H]([C@H](C5(C)C)O)O)C)C)[C@H]2[C@]1(C)O)C)C(=O)O
D00317,C(COCCOCCO)O
D00318,[Br-].[Rb+]
D00319,C1=CC2=C3C(=C1)C=CC4=C3C(=CC5=C4[C@@H]6[C@@H](O6)[C@@H]([C@H]5O)O)C=C2
D00320,C[C@@H]1C[C@H]2CN1CCN3C(=O)C4=C(N3)C(=CC=C4)C5=NC6=C(C=CC=C6O2)NC5=O
D00321,C1=CC=C(C=C1)[C@H](C(=O)O)S(=O)(=O)O
D00322,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O[C@@H]4[C@H](O[C@H]([C@@H]4O)N5C=NC6=C5N=CN=C6N)CO)O)O
D00323,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O
D00324,CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O
D00325,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=CC(=O)CC[C@H]34
D00326,CC[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)O
D00327,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@H](O3)CO)CO
D00328,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)O)O)O)O)O
D00329,C([C@H](C(=O)[O-])N)C(=O)O.C([C@@H](C(=O)[O-])N)C(=O)O.[Zn+2]
D00330,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\CCCCCCCC.[NH4+]
D00331,CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3N(C(=O)NC4=NC=C(C=C4)Cl)C(=O)NC5=NC=C(C=C5)Cl)O)O
D00332,CC(=O)[O-].CC(=O)[O-].[Ca+2]
D00333,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)O
D00334,CCO
D00335,[Br]
D00336,C[C@@H]1C[C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](C[C@@]3(CO3)C(=O)[C@@H]([C@H]([C@H]([C@H](OC(=O)[C@@H]([C@H]([C@@H]2C)O[C@H]4C[C@@H]([C@H]([C@@H](O4)C)O)OC)C)C)C)O)C)C)O)N(C)C.OP(=O)(O)O
D00337,CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O
D00338,COC1=C(C=C(C=C1)/C=C/C2=CC(=CC(=C2)O)O)O
D00339,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
D00340,CC(=O)OC1=CC=CC=C1C(=O)O
D00341,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OC[C@H](CC4=CC=CC=C4)N
D00342,C[C@@]1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=C(C=C(C=C3)F)F
D00343,C1COCC(=O)N1C2=CC=C(C=C2)N3C[C@@H](OC3=O)CNC(=O)C4=CC=C(S4)Cl
D00344,C[N+](C)(C)CCOP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCCCOC)OC(=O)CCCCCCCCCCCOC
D00345,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OC[C@H](CC4=CNC5=CC=CC=C54)N
D00346,CCCCCCO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O
D00347,CC1=NC(=NN1C2=CC(=CC(=C2)Cl)Cl)C(=O)O
D00348,C[C@H](CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O)O
D00349,C1C2=CC(=C(C=C2C3C1(COC4=C3C=CC(=C4O)O)O)O)O
D00350,CCNC(=O)[C@@H]1[C@@H]([C@@H](C(O1)N2C=NC3=C2N=C(N=C3N)NCCC4=CC=C(C=C4)CCC(=O)O)O)O
D00351,C[C@]12CC[C@H]3[C@@]4(CCC[C@@]([C@H]4CC[C@@]3(C1)CC2=O)(C)C(=O)O)C
D00352,CC(=O)N[C@@H](CO)C(=O)O
D00353,CCCCC(CC)C(=O)O
D00354,CC1=CC=CC(=C1O)C(=O)O
D00355,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N
D00356,COC1=C(C2=C(C=CC(=C2)C(=N)N)C=C1)C3=CN(N=C3)S(=O)(=O)C
D00357,C[C@@]1(CC[C@@H]2[C@@]1(C=CC3=C4CCC(=O)C=C4CC[C@@H]23)C)O
D00358,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31
D00359,C1=CC(=CC=C1C[C@H](C(=O)O)N)Cl
D00360,C1CCC(C1)N2C3=C(C(=N2)C4=CN=C5C(=C4)C=CN5)C(=NC=N3)N
D00361,C[C@@H]1O[C@@H](CS1)C[N+](C)(C)C
D00362,C[C@@H]1C2[C@H](C3[C@@H](C(=O)/C(=C(\N)/O)/C(=O)[C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O
D00363,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=CC4[C@@]3(CC[C@@H](C4)O)C)C
D00364,CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5
D00365,C(CCNCCCN)CNCCCN
D00366,CC(C(=O)O)C(=O)O
D00367,CNC(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCOCC4)OC
D00368,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
D00369,CCCCCCCCC.CCCCCCCCCCC
D00370,C[C@H](CCC(=O)NCC(=O)O)C1CCC2[C@@]1(CCC3C2[C@@H](CC4[C@@]3(CC[C@H](C4)O)C)O)C
D00371,CCOCCOCCOCCOCCOCCOCC
D00372,C=CCCCCCCCCC(=O)O
D00373,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C
D00374,CCCCCCC(C)(C)C1=CC(=C(C=C1)C2CC(CC[C@H]2CCCO)O)O
D00375,[90Sr+2]
D00376,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CS)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N)NC(=O)CC3(CCCCC3)S
D00377,CC(=O)N[C@@H]1[C@H]([C@H]([C@H](O[C@H]1O)CO)O)O
D00378,CC1CC2C(CC3(C(O2)CC4C(O3)C(=CC(=O)O4)C)C)OC5C1OC6CC7C(CC8C(O7)(C/C=C\C9C(O8)CC1C(O9)CC2C(O1)(C(CC(O2)CC(=C)C=O)O)C)C)(OC6(CC5)C)C
D00379,[129IH]
D00380,C[C@]12CCC3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)CCC34C
D00381,C(=O)(C(=O)O)N
D00382,C1COCC(=O)N1C2=CC=C(C=C2)N3C[C@H](OC3=O)CNC(=O)C4=CC=C(S4)Cl
D00383,CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)O)N=[N+]=[N-]
D00384,O[32P](=O)([O-])[O-].[Na+].[Na+]
D00385,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C
D00386,C([C@H]([C@@H](C(=O)CO)O)O)OP(=O)(O)O
D00387,C[C@H]1C[C@H]2[C@@H]3CC[C@@H]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)CC4)C)O)C)C(=O)C
D00388,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CCC4=O)C
D00389,CC(C)(C(=O)O)OC1=CC=C(C=C1)NC(=O)NC2=CC(=CC(=C2)Cl)Cl
D00390,CCCCC(C)(C)[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1C/C=C\CCCC(=O)O)C)O
D00391,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
D00392,CCCCCCCCOC1C(C(C(C(O1)CO)O)O)O
D00393,C([C@@H](C(=O)O)N)S(=O)(=O)O
D00394,C[C@@]12CC[C@@]3([C@@H]([C@@H]1CC(CC2)(C)C)CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CCCC5(C)C)C)C)C
D00395,CCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC
D00396,[2H]C1=C(C(=C(C(=C1[2H])[2H])[C]([2H])[2H])[2H])[2H]
D00397,C(CCCCC/C=C/C=C/C=C/C=C/C(=O)O)CCCCCO
D00398,[209Pb]
D00399,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CNC3=O
D00400,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C1)CC=C
D00401,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC/C=C\CCCCCCCC
D00402,CC(=O)[O-].CC(=O)[O-].[Co+2]
D00403,C1[C@@H](C2=C(C=C(N2)C3=NC(=NC=C3)N)C(=O)N1)CCF
D00404,CC(C)(C)N1C2=C(C(=N1)C3=CC(=CC=C3)O)C(=NC=N2)N
D00405,[3H]O
D00406,C[C@@H]1CC2([C@@H]3[C@@](O3)(C(O2)O)C)O[C@@H]4[C@H]1[C@]5(CC[C@@]67C[C@@]68CCC(C([C@@H]8CC[C@H]7[C@@]5(C4)C)(C)C)O[C@H]9[C@@H]([C@H]([C@@H](CO9)O)O)O)C
D00407,CC(C)NCC(C1=CC(=C(C=C1)O)OC)O
D00408,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O[C@@H]4[C@@H]([C@H](O[C@H]4N5C=NC6=C5N=CN=C6N)COP(=O)(O)O[C@@H]7[C@@H]([C@H](O[C@H]7N8C=NC9=C8N=CN=C9N)COP(=O)(O)O)O)O)O)O
D00409,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
D00410,[Li+].CC(=O)[O-]
D00411,C[As](=O)(C)O
D00412,COC1=C(C=C(C=C1)C2=NN(C3=C2C(=NC=N3)N)C4CCC4)OC
D00413,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O
D00414,CC1C(C(C(C(O1)O[C@@H]2[C@H](C3=C(C4=C(C(=C(C=C24)C)C(=O)NC(C)C(=O)O)OC)C(=C5C(=C3)C(=O)C6=C(C(=C(C=C6C5=O)OC)C)O)O)O)O)OC7C(C(C(CO7)O)O)O)N(C)C
D00415,CC(C(C1=CC=CC=C1)O)N(C)C
D00416,C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(CCC(=O)O)O)C
D00417,CSC[C@@H](C(=O)O)N
D00418,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O
D00419,CN(C)C1=NC=NC2=C1NC=[N+]2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
D00420,CS(=O)(=O)NC1=CC=CC(=C1)NC2=NC=CC(=N2)NC3=C(C=CC4=C3OCO4)Cl
D00421,C1=CC(=CC=C1[C@@H](CN)O)O
D00422,OO.OS(=O)(=O)O.[Fe+2]
D00423,CC12C3=CC=CC=C3C[C@@H](N1)C4=CC=CC=C24
D00424,C[C@]12CC[C@H](C[C@H]1CCC3C2CC[C@@]45C3CC[C@@H]4CC=CC5=O)O
D00425,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(O)OP(=O)(O)OC[C@@H]6[C@H]([C@H]([C@@H](O6)N7C=NC8=C7N=CN=C8N)O)O
D00426,CC1=CC(=C(C=C1Cl)S(=O)(=O)[O-])NN=C2C(=O)C=CC3=CC=CC=C32.CC1=CC(=C(C=C1Cl)S(=O)(=O)[O-])NN=C2C(=O)C=CC3=CC=CC=C32.[Ba+2]
D00427,CC(C)(C)OC=O
D00428,CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)O
D00429,C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N
D00430,CC12CCC3C(C1CCC2=O)CCC4=CC(=C(C=C34)O)O
D00431,CC(C)COC1=CC=C/C(=C\2/NC3=C(N2)C=C(C(=C3)C(=N)N)F)/C1=O
D00432,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CC(=O)CCCCC(=O)O)O)O
D00433,CCCCC(=O)OC[C@H](COP(=O)(O)O)OC=O
D00434,CC(=O)[C@]1(CC[C@@H]2C1(CC[C@H]3C2CCC4=CC(=O)CCC34C)C)OC(=O)C
D00435,C([C@@H](C(=O)O)N)O
D00436,C([C@@H](C(=O)O)N)OP(=O)(O)O
D00437,C1C2[C@@H]([C@@H](C(O2)N3C=NC4=C3N=CN=C4N)O)OP(=S)(O1)O
D00438,C1=CC\2=C(C=C1O)ON/C2=C\3/C=CC(=O)C=C3O
D00439,C1=C(NC=N1)C[C@@H](C(=O)O)N
D00440,C(=O)(C(=O)[O-])[O-].[NH4+].[NH4+]
D00441,O.[Ag].[Ag]
D00442,C#[C]
D00443,COC1=CC=C(C=C1)S(=O)(=O)C[C@@H]2CCCC[C@H]2C(=O)NCCN
D00444,CCCCCCCC(=O)OCC
D00445,C1=CC2=C(N=C1)SC(=C2)C(=[NH2+])N
D00446,CC[C@@H]1[C@]2([C@H]([C@@](O1)([C@H]([C@@H](O2)/C=C/C=C/C=C/C3=C(C(=CC(=O)O3)OC)C)O)C)OC(=O)C)C
D00447,CN1C2=C(C(=O)N(C1=O)C)NC=N2
D00448,C1=CC2=C(/C(=C/3\C4=C(C=C(C=C4)Br)NC3=O)/N=C2C=C1)NO
D00449,CCCCCC[C@@H](C(=O)[O-])O
D00450,CC(C(=O)O)O.CC(C(=O)O)O.[Zn]
D00451,COC1=C(C=C(C=C1)CCN)OC
D00452,CC(C)(C)C1CCC(CC1)CC2=C(C3=CC=CC=C3C(=O)C2=O)O
D00453,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl
D00454,CCCCC/C=C\CC(=O)C(CCCCCCCC(=O)[O-])O
D00455,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](CO)O)OC(=O)CCCCCCC/C=C\CCCCCC
D00456,CC(C)C[C@H]([C@H](CSC1=CC=CS1)C(=O)NO)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NC
D00457,CC[C@H]1CN2CC[C@@]3([C@@H]2C[C@@H]1/C(=C\OC)/C(=O)OC)C4=CC=CC=C4NC3=O
D00458,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O
D00459,CC(C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CCCC([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)C)C
D00460,CCC(=O)C1=CC=CC=C1
D00461,C(CS)O
D00462,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C
D00463,C1=CC(=CC=C1CN)NC(=O)C(=O)O
D00464,C[C@H]1CC[C@]2(C(C1(C)C)CCC3=C2CC[C@]4([C@]3(CC[C@@H]4[C@H](C)CCC(=C)C(C)C)C)C)C
D00465,CCCCCCCC(=O)OC[C@@H]1[C@H]([C@@H]([C@](O1)(CO)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O
D00466,CCN(CC)C1=CC2=C(C=C1)N=C3C4=CC=CC=C4C(=[NH2+])C=C3O2.[Cl-]
D00467,C(CC(=O)O)CN=C(N)N
D00468,C([C@@H]([C@H]([C@H]([C@@H]([C@@H](C=O)O)O)O)O)O)O
D00469,CN1CCC2(CC1)[C@@H](C3=C(C(=O)N2)N(C4=C3C=CC(=C4Cl)Cl)C)C#N
D00470,C1CCN(CC1)C=O
D00471,CCOC(=O)C1=CC2=C(C=C(C=C2)O)OC1=O
D00472,C1OC2=C(O1)C(=C(C=C2)Cl)NC3=NC(=NC=C3)NC4=CC(=CC=C4)S(=O)(=O)N
D00473,[OH3+].O.O.O.O.O.O.O.O.O.O.OP(=O)(O)O.[Zr].[Zr].[Zr]
D00474,C1CCC(CC1)C[C@@H](C(=O)O)N
D00475,C([C@H]([C@@H](CS)O)O)S
D00476,C1=CC(=C(C=C1C2=CC=C(O2)/C=C\3/C(=O)N=C(S3)N)C(F)(F)F)S(=O)(=O)N
D00477,C1CNCCC1C2=CC3=C(CCC(=O)N3C4=C(C=CC=C4Cl)Cl)C(=C2)C5=C(C=C(C=C5)F)F
D00478,CCC(C)(C)C(=O)C(=O)N1CCC[C@H]1C(=O)OCCCC2=CN=CC=C2
D00479,C[N+]1(C2CC(CC1[C@@H]3[C@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4)C.[N+](=O)([O-])[O-]
D00480,CC(=O)OC1=CC=CC(=C1)O
D00481,CCCCCC(=O)CC[C@H]1[C@@H](CC(=O)[C@@H]1C/C=C\CCCC(=O)O)O
D00482,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
D00483,C([C@H]([C@H](C=O)O)O)O
D00484,C1=CC=C2C(=C1)C(=O)N[C@@]2(C3=CC(=C(C=C3)Cl)S(=O)(=O)N)O
D00485,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C
D00486,CC1[C@@H]2CC[C@]3(C([C@]2(CC[C@H]1O)C)[C@@H](C[C@H]\4[C@@]3(C[C@@H](/C4=C(/CCC=C(C)C)\C(=O)O)OC(=O)C)C)O)C
D00487,CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4C(=O)CO)C
D00488,C([C@H]([C@@H]([C@@H]([C@H](C=O)N)O)O)O)O.Cl
D00489,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
D00490,CC(C)[C@H](C(=O)NO)N(CC1=CN=CC=C1)S(=O)(=O)C2=CC=C(C=C2)OC
D00491,C(CSSC[C@@H](C(=O)O)N)O
D00492,CN(C)C[C@@H](COC1=CC=C(C=C1)NC2=NC=C(C(=N2)NC3=CC=CC=C3)Br)O
D00493,[45K]
D00494,O.O.O.[Co]
D00495,[C]
D00496,C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O
D00497,C1CNC(=O)C2=C1NC(=C2)C3=CC(=NC=C3)C4=CC=CC=C4F
D00498,[80Se]
D00499,[O-]S(=O)(=S)[O-].[Na+].[Na+]
D00500,C[C@H]1CNCCN1S(=O)(=O)C2=CC=CC3=C2C=CN=C3
D00501,C1=CC=C(C=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC=C(C=C3)C(=N)N
D00502,C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F
D00503,[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Sr+2].[Sr+2].[Sr+2]
D00504,CC1=C(OC2=C(C1=O)C=C(C=C2)O)C3=CC(=C(C(=C3)Br)O)Br
D00505,CN(C)CCCN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CNC5=CC=CC=C54
D00506,CC(CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C
D00507,CC1=CC=CC2=CC=CC=C12
