drug_id,protein_id,interaction,split
D00396,P00356,0,train
D00397,P00357,0,train
D00398,P00358,0,train
D00356,P00359,0,train
D00399,P00360,1,train
D00400,P00361,0,train
D00401,P00058,0,train
D00402,P00015,1,train
D00403,P00034,1,train
D00002,P00362,1,train
D00404,P00363,0,train
D00106,P00364,1,train
D00405,P00015,1,train
D00406,P00365,1,train
D00310,P00366,0,train
D00057,P00048,0,train
D00081,P00367,1,train
D00407,P00368,0,train
D00408,P00128,1,train
D00409,P00369,0,train
D00410,P00026,1,train
D00411,P00370,0,train
D00307,P00371,1,train
D00412,P00030,0,train
D00413,P00098,1,train
D00414,P00372,0,train
D00415,P00373,0,train
D00416,P00374,0,train
D00417,P00042,1,train
D00035,P00375,1,train
D00035,P00376,1,train
D00418,P00377,0,train
D00002,P00378,1,train
D00035,P00379,1,train
D00035,P00380,1,train
D00419,P00381,0,train
D00342,P00382,0,train
D00107,P00383,1,train
D00420,P00016,1,train
D00421,P00384,1,train
D00422,P00385,0,train
D00423,P00386,0,train
D00424,P00387,0,train
D00425,P00388,0,train
D00161,P00327,0,train
D00426,P00227,1,train
D00081,P00389,1,train
D00427,P00015,1,train
D00428,P00390,1,train
D00035,P00391,1,train
D00429,P00392,0,train
D00430,P00393,0,train
D00218,P00015,1,train
D00431,P00134,0,train
D00432,P00394,0,train
D00433,P00026,1,train
D00434,P00395,0,train
D00435,P00396,1,train
D00436,P00397,0,train
D00437,P00015,1,train
D00002,P00398,1,train
D00438,P00232,1,train
D00439,P00275,1,train
D00440,P00399,1,train
D00441,P00015,1,train
D00442,P00042,1,train
D00107,P00400,1,train
D00311,P00401,0,train
D00138,P00015,1,train
D00443,P00402,0,train
D00444,P00403,0,train
D00091,P00404,0,train
D00445,P00405,1,train
D00446,P00406,0,train
D00156,P00407,0,train
D00447,P00408,1,train
D00448,P00010,1,train
D00093,P00409,1,train
D00449,P00410,1,train
D00450,P00288,0,train
D00451,P00411,0,train
D00452,P00412,0,train
D00453,P00413,0,train
D00035,P00414,1,train
D00019,P00415,0,train
D00454,P00015,1,train
D00455,P00016,0,train
D00456,P00010,1,train
D00457,P00015,1,train
D00458,P00416,0,train
D00459,P00081,0,train
D00460,P00417,0,train
D00461,P00026,1,train
D00462,P00418,1,train
D00463,P00419,1,train
D00464,P00015,1,train
D00081,P00420,1,train
D00465,P00421,0,train
D00035,P00422,1,train
D00081,P00423,1,train
D00161,P00424,0,train
D00447,P00088,1,train
D00264,P00425,0,train
D00466,P00426,0,train
D00035,P00006,1,train
D00467,P00427,0,train
D00081,P00428,1,train
D00112,P00429,0,train
D00468,P00430,0,train
D00469,P00312,1,train
D00429,P00431,0,train
D00037,P00432,0,train
D00002,P00433,1,train
D00002,P00067,1,train
D00470,P00434,1,train
D00471,P00435,1,train
D00472,P00254,0,train
D00473,P00230,0,train
D00059,P00436,1,train
D00474,P00201,0,train
D00475,P00437,0,train
D00476,P00438,0,train
D00477,P00439,0,train
D00478,P00440,0,train
D00479,P00441,0,train
D00480,P00442,0,train
D00481,P00110,0,train
D00081,P00170,1,train
D00482,P00407,0,train
D00081,P00042,1,train
D00117,P00443,0,train
D00483,P00215,0,train
D00484,P00444,0,train
D00099,P00445,0,train
D00485,P00015,1,train
D00486,P00446,0,train
D00339,P00447,0,train
D00487,P00448,0,train
D00069,P00090,1,train
D00028,P00339,1,train
D00076,P00407,0,train
D00488,P00266,1,train
D00489,P00449,0,train
D00490,P00069,1,train
D00491,P00227,1,train
D00492,P00450,0,train
D00126,P00330,0,train
D00493,P00451,0,train
D00494,P00452,0,train
D00081,P00453,1,train
D00495,P00454,1,train
D00496,P00455,0,train
D00497,P00228,0,train
D00106,P00414,1,train
D00269,P00327,0,train
D00498,P00456,1,train
D00499,P00457,1,train
D00500,P00268,1,train
D00081,P00255,1,train
D00501,P00458,0,train
D00502,P00459,0,train
D00503,P00145,0,train
D00504,P00064,1,train
D00505,P00460,0,train
D00506,P00153,1,train
D00507,P00365,1,train
D00508,P00461,0,train
D00306,P00026,1,train
D00509,P00462,0,train
D00107,P00327,1,train
D00510,P00463,0,train
D00511,P00464,0,train
D00512,P00465,0,train
D00080,P00466,1,train
D00513,P00467,0,train
D00514,P00468,0,train
D00515,P00094,1,train
D00516,P00469,0,train
D00517,P00015,1,train
D00518,P00275,1,train
D00519,P00143,0,train
D00193,P00470,1,train
D00520,P00137,0,train
D00521,P00015,1,train
D00522,P00239,1,train
D00502,P00471,0,train
D00388,P00472,0,train
D00523,P00473,0,train
D00524,P00068,1,train
D00525,P00015,1,train
D00526,P00474,0,train
D00527,P00475,0,train
D00035,P00476,1,train
D00528,P00233,0,train
D00529,P00042,1,train
D00530,P00036,0,train
D00531,P00477,0,train
D00532,P00478,0,train
D00533,P00015,1,train
D00534,P00479,0,train
D00035,P00480,1,train
D00535,P00481,1,train
D00536,P00026,1,train
D00464,P00015,1,train
D00537,P00365,1,train
D00538,P00482,0,train
D00539,P00015,1,train
D00540,P00088,1,train
D00541,P00064,1,train
D00122,P00483,0,train
D00542,P00484,0,train
D00068,P00485,1,train
D00077,P00486,1,train
D00002,P00487,1,train
D00543,P00488,0,train
D00544,P00098,1,train
D00121,P00489,0,train
D00545,P00169,1,train
D00171,P00490,1,train
D00081,P00491,1,train
D00546,P00492,0,train
D00081,P00493,1,train
D00547,P00254,0,train
D00485,P00015,1,train
D00037,P00332,0,train
D00548,P00494,1,train
D00002,P00153,1,train
D00549,P00495,0,train
D00550,P00496,1,train
D00129,P00497,1,train
D00551,P00498,0,train
D00552,P00499,0,train
D00509,P00500,0,train
D00553,P00026,1,train
D00554,P00501,0,train
D00555,P00502,0,train
D00035,P00142,1,train
D00308,P00042,1,train
D00556,P00246,0,train
D00557,P00015,1,train
D00025,P00503,1,train
D00073,P00015,1,train
D00090,P00504,0,train
D00558,P00015,1,train
D00339,P00505,0,train
D00559,P00069,0,train
D00002,P00506,1,train
D00560,P00507,0,train
D00561,P00508,0,train
D00562,P00509,0,train
D00506,P00195,1,train
D00563,P00510,0,train
D00035,P00511,1,train
D00564,P00512,0,train
D00107,P00042,1,train
D00355,P00513,0,train
D00565,P00514,1,train
D00566,P00515,1,train
D00077,P00016,1,train
D00081,P00516,1,train
D00567,P00517,0,train
D00202,P00518,0,train
D00568,P00038,1,train
D00081,P00519,1,train
D00035,P00520,1,train
D00490,P00069,1,train
D00569,P00026,1,train
D00570,P00521,0,train
D00571,P00522,0,train
D00572,P00523,0,train
D00573,P00524,0,train
D00574,P00515,1,train
D00575,P00525,0,train
D00576,P00227,1,train
D00577,P00526,1,train
D00578,P00016,0,train
D00579,P00470,1,train
D00580,P00527,0,train
D00581,P00528,0,train
D00582,P00094,1,train
D00204,P00529,1,train
D00583,P00530,0,train
D00128,P00531,0,train
D00584,P00489,0,train
D00585,P00532,0,train
D00586,P00315,0,train
D00587,P00533,0,train
D00448,P00534,1,train
D00480,P00535,0,train
D00588,P00536,0,train
D00589,P00537,1,train
D00590,P00393,0,train
D00591,P00538,0,train
D00035,P00539,1,train
D00299,P00015,1,train
D00592,P00540,1,train
D00081,P00541,1,train
D00593,P00262,0,train
D00025,P00542,1,train
D00594,P00312,1,train
D00355,P00543,0,train
D00595,P00330,1,train
D00596,P00544,1,train
D00597,P00545,0,train
D00598,P00546,1,train
D00599,P00547,1,train
D00600,P00244,1,train
D00082,P00548,0,train
D00035,P00549,1,train
D00601,P00550,0,train
D00081,P00551,1,train
D00602,P00434,1,train
D00330,P00015,1,train
D00603,P00552,0,train
D00604,P00553,0,train
D00222,P00026,1,train
D00605,P00218,0,train
D00606,P00015,1,train
D00088,P00554,0,train
D00392,P00555,0,train
D00607,P00015,1,train
D00330,P00015,1,train
D00608,P00015,1,train
D00002,P00068,1,train
D00609,P00084,1,train
D00610,P00556,1,train
D00611,P00196,1,train
D00612,P00258,0,train
D00043,P00557,0,train
D00613,P00010,1,train
D00614,P00558,0,train
D00081,P00559,1,train
D00006,P00560,1,train
D00339,P00561,0,train
D00130,P00562,1,train
D00615,P00563,0,train
D00517,P00015,1,train
D00616,P00389,1,train
D00373,P00564,1,train
D00008,P00554,0,train
D00617,P00565,1,train
D00618,P00142,0,train
D00619,P00566,1,train
D00264,P00567,0,train
D00620,P00568,0,train
D00621,P00370,0,train
D00622,P00042,1,train
D00035,P00330,1,train
D00623,P00569,1,train
D00035,P00042,1,train
D00624,P00337,0,train
D00625,P00570,0,train
D00493,P00571,0,train
D00171,P00400,1,train
D00626,P00572,0,train
D00402,P00015,1,train
D00627,P00573,0,train
D00628,P00574,0,train
D00629,P00015,1,train
D00002,P00575,1,train
D00630,P00266,1,train
D00631,P00158,1,train
D00101,P00110,0,train
D00632,P00576,1,train
D00633,P00540,0,train
D00634,P00163,0,train
D00635,P00577,1,train
D00463,P00578,1,train
D00300,P00106,0,train
D00509,P00579,0,train
D00035,P00394,1,train
D00636,P00580,0,train
D00637,P00581,1,train
D00638,P00026,1,train
D00412,P00582,0,train
D00639,P00583,0,train
D00640,P00281,1,train
D00641,P00584,0,train
D00642,P00585,0,train
D00643,P00586,0,train
D00644,P00587,0,train
D00645,P00184,0,train
D00646,P00015,1,train
D00081,P00588,1,train
D00129,P00042,1,train
D00002,P00589,1,train
D00647,P00227,1,train
D00648,P00590,1,train
D00002,P00591,1,train
D00649,P00592,0,train
D00650,P00593,1,train
D00651,P00594,0,train
D00652,P00301,0,train
D00653,P00322,0,train
D00654,P00508,0,train
D00655,P00403,0,train
D00656,P00257,0,train
D00657,P00595,1,train
D00099,P00596,0,train
D00002,P00067,1,train
D00145,P00283,1,train
D00658,P00042,1,train
D00659,P00597,0,train
D00660,P00598,0,train
D00596,P00088,1,train
D00437,P00015,1,train
D00081,P00599,1,train
D00437,P00015,1,train
D00661,P00266,1,train
D00662,P00600,0,train
D00239,P00601,0,train
D00006,P00602,1,train
D00663,P00158,1,train
D00664,P00603,0,train
D00665,P00604,1,train
D00597,P00605,0,train
D00666,P00606,0,train
D00261,P00607,1,train
D00515,P00608,1,train
D00667,P00042,1,train
D00668,P00544,1,train
D00669,P00609,0,train
D00670,P00579,0,train
D00391,P00566,1,train
D00671,P00042,1,train
D00276,P00610,1,train
D00672,P00039,0,train
D00673,P00611,0,train
D00035,P00185,1,train
D00674,P00241,0,train
D00002,P00612,1,train
D00202,P00613,0,train
D00675,P00312,1,train
D00676,P00614,1,train
D00099,P00615,0,train
D00081,P00616,1,train
D00677,P00042,1,train
D00678,P00617,0,train
D00002,P00064,1,train
D00679,P00042,1,train
D00114,P00473,1,train
D00673,P00351,0,train
D00597,P00618,0,train
D00680,P00619,0,train
D00681,P00015,1,train
D00682,P00010,1,train
D00683,P00620,0,train
D00035,P00042,1,train
D00684,P00015,1,train
D00442,P00042,1,train
D00685,P00621,0,train
D00479,P00434,0,train
D00329,P00232,1,train
D00276,P00622,1,train
D00449,P00042,1,train
D00686,P00623,0,train
D00687,P00187,0,train
D00688,P00624,0,train
D00689,P00625,1,train
D00159,P00327,1,train
D00690,P00480,1,train
D00166,P00626,0,train
D00691,P00508,0,train
D00651,P00538,0,train
D00692,P00627,0,train
D00223,P00628,0,train
D00640,P00629,1,train
D00129,P00630,1,train
D00081,P00148,1,train
D00693,P00444,0,train
D00694,P00631,1,train
D00674,P00632,0,train
D00081,P00633,1,train
D00085,P00634,0,train
D00695,P00635,1,train
D00696,P00096,0,train
D00697,P00636,0,train
D00698,P00392,0,train
D00597,P00637,0,train
D00699,P00638,0,train
D00081,P00639,1,train
D00700,P00640,1,train
D00325,P00518,0,train
D00701,P00042,1,train
D00702,P00303,0,train
D00387,P00641,0,train
D00333,P00642,0,train
D00703,P00511,0,train
D00022,P00440,0,train
D00704,P00643,0,train
D00705,P00644,0,train
D00706,P00645,0,train
D00035,P00646,1,train
D00707,P00015,1,train
D00708,P00035,0,train
D00709,P00647,1,train
D00044,P00257,0,train
D00710,P00554,0,train
D00002,P00002,1,train
D00711,P00648,0,train
D00712,P00649,0,train
D00646,P00015,1,train
D00713,P00015,1,train
D00714,P00650,0,train
D00715,P00207,1,train
D00716,P00026,1,train
D00518,P00254,1,train
D00035,P00312,1,train
D00405,P00015,1,train
D00717,P00651,0,train
D00081,P00081,1,train
D00002,P00652,1,train
D00718,P00653,0,train
D00719,P00654,0,train
D00720,P00026,1,train
D00061,P00655,0,train
D00721,P00656,0,train
D00722,P00531,0,train
D00723,P00657,0,train
D00081,P00658,1,train
D00724,P00111,1,train
D00725,P00659,0,train
D00726,P00660,0,train
D00727,P00661,1,train
D00069,P00264,1,train
D00190,P00650,0,train
D00728,P00566,1,train
D00729,P00662,0,train
D00730,P00039,1,train
D00035,P00663,1,train
D00081,P00664,1,train
D00731,P00505,0,train
D00581,P00665,0,train
D00732,P00666,0,train
D00123,P00026,1,train
D00733,P00667,0,train
D00734,P00668,0,train
D00036,P00669,0,train
D00002,P00670,1,train
D00735,P00537,1,train
D00231,P00671,0,train
D00042,P00185,1,train
D00035,P00593,1,train
D00080,P00312,1,train
D00059,P00672,1,train
D00736,P00673,0,train
D00002,P00658,1,train
D00737,P00508,0,train
D00738,P00674,1,train
D00547,P00210,0,train
D00739,P00069,1,train
D00554,P00322,0,train
D00002,P00124,1,train
D00493,P00675,0,train
D00035,P00170,1,train
D00740,P00676,0,train
D00373,P00677,1,train
D00741,P00535,0,train
D00491,P00227,1,train
D00742,P00678,0,train
D00743,P00015,1,train
D00744,P00679,0,train
D00042,P00198,1,train
D00745,P00680,0,train
D00739,P00266,1,train
D00746,P00681,0,train
D00700,P00608,1,train
D00556,P00682,0,train
D00493,P00683,0,train
D00119,P00684,1,train
D00747,P00685,0,train
D00369,P00686,0,train
D00366,P00687,1,train
D00674,P00030,0,train
D00163,P00688,1,train
D00748,P00689,1,train
D00749,P00690,0,train
D00035,P00167,1,train
D00454,P00015,1,train
D00750,P00195,0,train
D00751,P00098,1,train
D00752,P00587,0,train
D00753,P00472,0,train
D00754,P00098,1,train
D00114,P00691,1,train
D00579,P00692,1,train
D00755,P00657,0,train
D00756,P00015,1,train
D00670,P00693,0,train
D00546,P00211,0,train
D00757,P00694,0,train
D00745,P00511,0,train
D00441,P00015,1,train
D00758,P00526,0,train
D00448,P00640,1,train
D00088,P00695,0,train
D00759,P00098,1,train
D00760,P00696,0,train
D00042,P00697,1,train
D00130,P00042,1,train
D00761,P00698,0,train
D00762,P00668,0,train
D00763,P00290,0,train
D00035,P00699,1,train
D00764,P00700,0,train
D00447,P00701,1,train
D00765,P00702,1,train
D00766,P00703,1,train
D00147,P00704,0,train
D00081,P00038,1,train
D00767,P00015,1,train
D00768,P00705,0,train
D00769,P00706,0,train
D00090,P00707,0,train
D00770,P00708,0,train
D00771,P00042,1,train
D00002,P00709,1,train
D00695,P00710,1,train
D00679,P00711,1,train
D00081,P00239,1,train
D00391,P00367,1,train
D00002,P00712,1,train
D00772,P00713,0,train
D00145,P00714,1,train
D00773,P00715,0,train
D00774,P00177,0,train
D00277,P00716,0,train
D00775,P00717,0,train
D00776,P00015,1,train
D00777,P00275,1,train
D00563,P00718,0,train
D00778,P00495,0,train
D00624,P00719,0,train
D00447,P00720,1,train
D00735,P00098,1,train
D00779,P00015,1,train
D00391,P00721,1,train
D00780,P00722,0,train
D00781,P00723,1,train
D00145,P00724,1,train
D00782,P00039,1,train
D00474,P00725,0,train
D00427,P00015,1,train
D00783,P00726,1,train
D00784,P00064,1,train
D00465,P00727,0,train
D00785,P00367,0,train
D00786,P00015,1,train
D00787,P00026,1,train
D00788,P00728,0,train
D00789,P00015,1,train
D00468,P00088,0,train
D00035,P00330,1,train
D00028,P00042,1,train
D00790,P00015,1,train
D00791,P00729,0,train
D00792,P00730,0,train
D00793,P00395,0,train
D00794,P00090,0,train
D00795,P00382,0,train
D00796,P00202,1,train
D00797,P00026,1,train
D00035,P00731,1,train
D00798,P00732,1,train
D00799,P00733,0,train
D00800,P00734,0,train
D00801,P00535,0,train
D00802,P00512,0,train
D00803,P00735,1,train
D00804,P00736,0,train
D00035,P00737,1,train
D00081,P00738,1,train
D00251,P00668,0,train
D00805,P00739,0,train
D00806,P00015,1,train
D00807,P00708,0,train
D00808,P00740,0,train
D00809,P00374,0,train
D00035,P00223,1,train
D00810,P00732,1,train
D00811,P00268,1,train
D00812,P00038,1,train
D00401,P00377,0,train
D00124,P00113,1,train
D00813,P00508,0,train
D00814,P00328,0,train
D00713,P00015,1,train
D00815,P00741,0,train
D00816,P00023,1,train
D00035,P00742,1,train
D00107,P00390,1,train
D00042,P00042,1,train
D00817,P00743,0,train
D00818,P00350,0,train
D00147,P00309,0,train
D00127,P00744,0,train
D00819,P00745,0,train
D00820,P00746,0,train
D00821,P00525,0,train
D00822,P00747,0,train
D00019,P00748,0,train
D00823,P00178,0,train
D00114,P00749,1,train
D00824,P00275,1,train
D00696,P00521,0,train
D00825,P00254,1,train
D00035,P00750,1,train
D00826,P00401,0,train
D00093,P00120,1,train
D00148,P00751,0,train
D00563,P00752,0,train
D00042,P00275,1,train
D00264,P00753,0,train
D00827,P00754,0,train
D00828,P00755,0,train
D00829,P00756,0,train
D00830,P00757,0,train
D00831,P00052,1,train
D00258,P00382,0,train
D00276,P00503,1,train
D00137,P00566,1,train
D00002,P00026,1,train
D00832,P00537,1,train
D00833,P00758,1,train
D00834,P00091,0,train
D00835,P00042,1,train
D00836,P00759,0,train
D00019,P00267,0,train
D00002,P00132,1,train
D00837,P00042,1,train
D00002,P00545,1,train
D00106,P00760,1,train
D00838,P00761,0,train
D00139,P00762,0,train
D00839,P00015,1,train
D00840,P00010,1,train
D00841,P00039,1,train
D00264,P00763,0,train
D00000,P00764,0,train
D00319,P00765,1,train
D00678,P00245,0,train
D00556,P00766,0,train
D00842,P00010,1,train
D00106,P00767,1,train
D00843,P00768,0,train
D00035,P00769,1,train
D00844,P00158,1,train
D00815,P00770,0,train
D00845,P00042,1,train
D00846,P00128,1,train
D00156,P00771,0,train
D00847,P00207,1,train
D00035,P00772,1,train
D00848,P00773,0,train
D00627,P00708,0,train
D00849,P00774,0,train
D00579,P00015,1,train
D00850,P00775,0,train
D00080,P00603,1,train
D00851,P00776,0,train
D00172,P00777,1,train
D00077,P00016,1,train
D00852,P00407,0,train
D00853,P00098,1,train
D00028,P00642,1,train
D00854,P00778,1,train
D00855,P00647,1,train
D00856,P00440,0,train
D00857,P00268,1,train
D00858,P00318,0,train
D00859,P00779,0,train
D00044,P00458,0,train
D00860,P00624,0,train
D00861,P00244,1,train
D00862,P00778,1,train
D00581,P00780,0,train
D00573,P00469,0,train
D00863,P00162,0,train
D00864,P00781,0,train
D00865,P00782,0,train
D00166,P00783,0,train
D00110,P00039,1,train
D00866,P00784,0,train
D00867,P00365,1,train
D00868,P00529,0,train
D00604,P00785,0,train
D00869,P00786,0,train
D00870,P00787,0,train
D00373,P00788,1,train
D00004,P00789,0,train
D00871,P00140,0,train
D00231,P00790,0,train
D00004,P00791,0,train
D00872,P00418,0,train
D00873,P00792,0,train
D00172,P00793,1,train
D00874,P00227,1,train
D00093,P00383,1,train
D00875,P00279,1,train
D00180,P00015,1,train
D00876,P00282,1,train
D00877,P00794,0,train
D00878,P00795,0,train
D00016,P00796,1,train
D00002,P00658,1,train
D00595,P00797,1,train
D00879,P00747,0,train
D00002,P00798,1,train
D00880,P00799,0,train
D00881,P00800,0,train
D00882,P00801,1,train
D00883,P00580,0,train
D00884,P00694,0,train
D00624,P00802,0,train
D00885,P00803,0,train
D00886,P00804,0,train
D00887,P00026,1,train
D00888,P00805,0,train
D00889,P00806,0,train
D00035,P00807,1,train
D00890,P00254,1,train
D00472,P00015,1,train
D00112,P00596,0,train
D00891,P00069,1,train
D00383,P00533,0,train
D00765,P00591,1,train
D00081,P00182,1,train
D00062,P00808,0,train
D00892,P00038,1,train
D00893,P00661,0,train
D00093,P00065,1,train
D00515,P00667,1,train
D00340,P00087,0,train
D00161,P00809,0,train
D00081,P00167,1,train
D00081,P00810,1,train
D00531,P00811,0,train
D00894,P00812,0,train
D00081,P00813,1,train
D00895,P00032,0,train
D00896,P00275,1,train
D00897,P00347,1,train
D00740,P00273,0,train
D00898,P00244,1,train
D00899,P00010,1,train
D00591,P00814,0,train
D00900,P00815,1,train
D00042,P00275,1,train
D00901,P00240,1,train
D00284,P00294,1,train
D00902,P00496,1,train
D00903,P00285,0,train
D00556,P00063,0,train
D00904,P00015,1,train
D00905,P00042,1,train
D00002,P00816,1,train
D00391,P00275,1,train
D00883,P00817,0,train
D00292,P00818,0,train
D00860,P00819,0,train
D00906,P00196,1,train
D00907,P00369,0,train
D00908,P00820,0,train
D00395,P00015,1,train
D00081,P00821,1,train
D00671,P00042,1,train
D00070,P00015,1,train
D00909,P00822,0,train
D00910,P00823,0,train
D00911,P00118,0,train
D00081,P00824,1,train
D00035,P00825,1,train
D00442,P00560,1,train
D00363,P00299,0,train
D00912,P00104,1,train
D00172,P00826,1,train
D00913,P00799,0,train
D00914,P00827,1,train
D00915,P00472,0,train
D00916,P00604,0,train
D00190,P00828,0,train
D00917,P00829,1,train
D00918,P00830,0,train
D00919,P00566,1,train
D00920,P00831,0,train
D00921,P00165,0,train
D00922,P00306,0,train
D00923,P00015,1,train
D00924,P00324,1,train
D00925,P00832,0,train
D00926,P00343,0,train
D00927,P00015,1,train
D00928,P00833,0,train
D00913,P00834,0,train
D00407,P00835,0,train
D00929,P00106,0,train
D00391,P00275,1,train
D00930,P00088,1,train
D00896,P00836,1,train
D00931,P00837,0,train
D00023,P00372,0,train
D00932,P00838,0,train
D00019,P00839,0,train
D00147,P00248,0,train
D00698,P00840,0,train
D00933,P00841,0,train
D00934,P00039,1,train
D00035,P00842,1,train
D00130,P00155,1,train
D00258,P00597,0,train
D00705,P00166,0,train
D00006,P00042,1,train
D00145,P00010,1,train
D00106,P00843,1,train
D00002,P00844,1,train
D00935,P00845,1,train
D00936,P00071,0,train
D00937,P00846,1,train
D00938,P00847,0,train
D00939,P00052,1,train
D00307,P00042,1,train
D00940,P00848,0,train
D00066,P00015,1,train
D00328,P00086,1,train
D00093,P00849,1,train
D00002,P00850,1,train
D00941,P00658,1,train
D00942,P00309,1,train
D00680,P00851,0,train
D00943,P00852,1,train
D00035,P00853,1,train
D00944,P00854,0,train
D00945,P00855,0,train
D00946,P00856,0,train
D00947,P00857,0,train
D00442,P00264,1,train
D00412,P00858,0,train
D00019,P00859,0,train
D00517,P00015,1,train
D00112,P00253,0,train
D00896,P00042,1,train
D00646,P00015,1,train
D00519,P00019,0,train
D00081,P00860,1,train
D00948,P00861,0,train
D00949,P00042,1,train
D00950,P00498,0,train
D00951,P00862,1,train
D00048,P00863,0,train
D00002,P00864,1,train
D00035,P00865,1,train
D00952,P00283,1,train
D00953,P00056,1,train
D00954,P00821,1,train
D00412,P00781,0,train
D00405,P00015,1,train
D00204,P00866,1,train
D00955,P00214,0,train
D00081,P00867,1,train
D00608,P00015,1,train
D00127,P00868,0,train
D00956,P00869,0,train
D00957,P00015,1,train
D00958,P00870,0,train
D00959,P00042,1,train
D00652,P00042,1,train
D00960,P00871,0,train
D00961,P00753,0,train
D00002,P00872,1,train
D00962,P00873,0,train
D00099,P00874,0,train
D00963,P00015,1,train
D00552,P00875,0,train
D00964,P00312,1,train
D00130,P00876,1,train
D00019,P00877,0,train
D00965,P00878,0,train
D00574,P00566,1,train
D00966,P00393,0,train
D00967,P00190,0,train
D00968,P00188,0,train
D00042,P00879,1,train
D00658,P00015,1,train
D00969,P00031,0,train
D00437,P00015,1,train
D00817,P00521,0,train
D00442,P00880,1,train
D00820,P00881,0,train
D00970,P00431,0,train
D00971,P00131,0,train
D00167,P00015,1,train
D00035,P00882,1,train
D00972,P00883,0,train
D00973,P00884,0,train
D00974,P00885,0,train
D00975,P00042,1,train
D00673,P00886,0,train
D00002,P00271,1,train
D00275,P00887,0,train
D00865,P00888,0,train
D00579,P00889,1,train
D00579,P00890,1,train
D00035,P00281,1,train
D00976,P00891,0,train
D00081,P00892,1,train
D00402,P00266,1,train
D00977,P00893,0,train
D00978,P00309,1,train
D00962,P00774,0,train
D00979,P00894,0,train
D00980,P00283,1,train
D00981,P00491,1,train
D00982,P00260,1,train
D00107,P00889,1,train
D00081,P00895,1,train
D00006,P00515,1,train
D00002,P00896,1,train
D00983,P00168,0,train
D00081,P00658,1,train
D00984,P00494,1,train
D00985,P00897,0,train
D00002,P00898,1,train
D00055,P00015,1,train
D00081,P00398,1,train
D00787,P00026,1,train
D00986,P00426,0,train
D00019,P00899,0,train
D00987,P00026,1,train
D00204,P00900,1,train
D00792,P00557,0,train
D00988,P00901,0,train
D00083,P00015,1,train
D00379,P00902,0,train
D00054,P00903,0,train
D00485,P00015,1,train
D00989,P00904,0,train
D00990,P00015,1,train
D00659,P00905,0,train
D00815,P00452,0,train
D00991,P00906,0,train
D00607,P00674,1,train
D00992,P00366,0,train
D00993,P00112,1,train
D00994,P00805,0,train
D00995,P00753,0,train
D00996,P00215,0,train
D00997,P00015,1,train
D00275,P00114,0,train
D00019,P00584,0,train
D00998,P00795,0,train
D00999,P00232,1,train
D01000,P00732,1,train
D01001,P00907,0,train
D01002,P00908,1,train
D00851,P00133,0,train
D01003,P00909,1,train
D01004,P00026,1,train
D01005,P00515,1,train
D00035,P00910,1,train
D01006,P00064,1,train
D00391,P00275,1,train
D00156,P00911,0,train
D01007,P00251,0,train
D01008,P00862,1,train
D01009,P00060,0,train
D01010,P00912,1,train
D01011,P00913,0,train
D01012,P00677,1,train
D00982,P00275,1,train
D00957,P00015,1,train
D00035,P00914,1,train
D00173,P00260,1,train
D01013,P00915,0,train
D01014,P00509,0,train
D01015,P00732,0,train
D01016,P00130,0,train
D01017,P00650,0,train
D00896,P00042,1,train
D00231,P00916,0,train
D01018,P00324,1,train
D00080,P00917,1,train
D01019,P00429,0,train
D00035,P00918,1,train
D00607,P00015,1,train
D01020,P00685,1,train
D00889,P00919,0,train
D00081,P00920,1,train
D00485,P00015,1,train
D00145,P00921,1,train
D00107,P00922,1,train
D00093,P00042,1,train
D01021,P00923,0,train
D00948,P00924,0,train
D01022,P00925,0,train
D01023,P00926,0,train
D00976,P00717,0,train
D00428,P00927,1,train
D00081,P00928,1,train
D00560,P00929,0,train
D00557,P00015,1,train
D00765,P00125,1,train
D00966,P00273,0,train
D00095,P00329,0,train
D01024,P00753,0,train
D01025,P00930,0,train
D01026,P00931,0,train
D00856,P00932,0,train
D01027,P00219,0,train
D01028,P00017,0,train
D01029,P00933,0,train
D01030,P00934,1,train
D01031,P00503,1,train
D01032,P00859,1,train
D00145,P00866,1,train
D00098,P00851,0,train
D00114,P00777,1,train
D00390,P00015,1,train
D00750,P00935,0,train
D01033,P00268,1,train
D01034,P00240,1,train
D01035,P00293,0,train
D00608,P00015,1,train
D00107,P00936,1,train
D01036,P00015,1,train
D00090,P00324,0,train
D01037,P00418,0,train
D00980,P00647,1,train
D01038,P00508,0,train
D00137,P00937,1,train
D00106,P00207,1,train
D01039,P00094,1,train
D00204,P00938,1,train
D00081,P00658,1,train
D00120,P00187,0,train
D01040,P00939,0,train
D00081,P00940,1,train
D00081,P00237,1,train
D01041,P00010,1,train
D00127,P00291,0,train
D00613,P00941,1,train
D00348,P00367,0,train
D00093,P00275,1,train
D00468,P00942,0,train
D00358,P00288,0,train
D01042,P00463,1,train
D00468,P00694,0,train
D01043,P00015,1,train
D00455,P00943,0,train
D00167,P00015,1,train
D01044,P00944,0,train
D00339,P00945,0,train
D01045,P00442,0,train
D01046,P00042,1,train
D00618,P00946,0,train
D00579,P00167,1,train
D01047,P00947,0,train
D00502,P00839,0,train
D00347,P00948,0,train
D00062,P00949,0,train
D00123,P00026,1,train
D00547,P00950,0,train
D00305,P00951,0,train
D01048,P00952,1,train
D01049,P00732,1,train
D01050,P00598,0,train
