drug_id,protein_id,interaction,split
D01132,P00307,1,train
D01018,P00658,1,train
D08728,P01670,0,train
D03245,P00725,0,train
D01063,P01131,0,train
D05068,P00206,0,train
D08729,P00134,0,train
D08730,P01150,0,train
D01674,P00044,0,train
D07877,P00243,0,train
D01660,P00062,1,train
D08731,P00156,1,train
D06997,P00660,1,train
D08732,P00493,1,train
D07055,P00094,0,train
D08733,P00220,1,train
D08734,P00203,1,train
D00573,P00214,1,train
D08735,P00668,1,train
D08736,P00535,1,train
D03930,P00086,0,train
D08737,P01230,1,train
D00621,P00093,0,train
D01318,P00798,0,train
D08738,P01518,0,train
D08739,P00199,0,train
D08740,P00001,0,train
D06837,P00001,0,train
D08741,P00115,0,train
D08742,P00044,0,train
D08743,P00485,0,train
D08222,P00224,1,train
D08744,P00633,0,train
D08745,P00039,0,train
D08746,P00395,1,train
D08747,P00556,1,train
D08748,P00026,0,train
D06215,P00139,0,train
D06367,P00055,0,train
D08749,P00454,1,train
D08750,P00190,0,train
D08751,P00873,0,train
D01115,P00115,0,train
D08752,P00495,0,train
D05345,P00039,0,train
D08753,P00796,0,train
D08754,P00247,1,train
D08755,P00066,1,train
D08756,P00433,0,train
D01810,P00830,1,train
D08757,P00680,1,train
D06266,P01671,0,train
D04794,P00142,1,train
D08758,P00065,1,train
D03445,P00090,1,train
D04614,P00466,0,train
D08759,P00762,1,train
D08760,P00245,0,train
D08761,P01672,0,train
D08762,P00289,0,train
D01018,P01673,1,train
D08603,P00094,0,train
D08763,P00323,1,train
D08271,P00024,0,train
D08764,P00065,1,train
D08765,P00523,1,train
D04137,P00233,0,train
D04699,P00180,0,train
D08766,P00125,1,train
D01734,P00273,1,train
D00592,P01464,0,train
D08767,P00102,0,train
D08768,P00055,0,train
D00929,P01674,1,train
D05571,P00015,1,train
D05222,P00190,0,train
D08577,P00169,1,train
D08769,P00443,1,train
D04063,P00068,0,train
D03516,P01675,0,train
D03938,P00375,1,train
D04100,P00072,0,train
D05338,P00131,0,train
D08262,P00312,1,train
D08228,P00016,0,train
D08770,P00103,1,train
D08371,P00024,1,train
D03873,P00012,0,train
D04497,P00261,1,train
D08771,P00033,0,train
D08772,P00173,0,train
D05599,P00679,1,train
D02110,P00229,0,train
D08773,P00602,0,train
D08774,P00496,1,train
D01128,P00350,1,train
D01088,P00043,1,train
D02936,P00154,0,train
D06862,P00463,1,train
D00643,P00115,0,train
D04437,P00233,0,train
D04050,P00547,1,train
D08775,P00213,0,train
D08776,P00668,1,train
D00035,P00241,1,train
D08777,P00066,1,train
D00301,P01676,1,train
D08778,P00891,0,train
D01036,P00199,0,train
D05683,P00012,0,train
D08779,P00002,0,train
D03608,P00433,0,train
D00584,P01677,0,train
D02766,P00097,0,train
D08780,P00031,1,train
D08781,P00476,0,train
D02868,P00162,1,train
D02808,P00131,0,train
D08782,P00036,1,train
D08783,P00065,1,train
D08784,P00002,0,train
D08785,P00265,1,train
D06077,P00993,1,train
D08786,P00189,0,train
D08787,P00366,1,train
D06904,P00113,1,train
D08788,P00609,0,train
D08271,P00964,1,train
D08524,P00060,0,train
D08789,P01678,1,train
D08790,P00002,0,train
D01643,P00088,1,train
D08791,P00173,0,train
D08792,P00080,1,train
D05816,P00294,1,train
D00795,P00072,0,train
D01500,P00062,1,train
D01294,P00029,0,train
D00795,P00617,1,train
D06743,P00005,0,train
D02940,P00299,1,train
D08793,P00637,0,train
D01587,P00120,1,train
D08794,P00180,0,train
D08795,P01118,0,train
D08796,P00349,0,train
D08797,P00607,1,train
D08798,P00388,0,train
D08799,P00020,0,train
D08800,P00069,1,train
D00130,P00179,0,train
D08801,P00253,1,train
D08802,P00094,0,train
D08803,P00265,1,train
D08804,P00144,1,train
D08805,P01367,1,train
D00658,P01679,1,train
D00269,P01680,1,train
D05783,P00233,0,train
D08806,P00030,1,train
D00052,P00069,0,train
D00039,P00017,0,train
D08807,P00303,1,train
D04984,P00065,1,train
D06686,P00065,1,train
D08808,P01681,1,train
D01034,P00359,1,train
D08809,P00222,1,train
D08810,P00016,0,train
D04024,P00710,1,train
D08811,P00212,1,train
D00032,P00499,0,train
D07792,P01017,1,train
D08812,P00002,0,train
D03038,P00012,1,train
D08813,P00060,0,train
D01264,P00068,0,train
D08814,P00097,0,train
D08815,P00020,0,train
D01054,P01682,0,train
D02790,P00023,1,train
D01693,P00463,1,train
D08816,P00126,1,train
D04892,P00210,1,train
D08817,P00463,1,train
D00058,P00596,0,train
D07585,P00023,0,train
D01943,P00068,0,train
D03154,P00852,1,train
D07747,P00741,1,train
D03111,P00338,1,train
D08818,P00053,1,train
D08819,P00667,1,train
D05971,P00280,0,train
D07924,P00590,1,train
D08820,P01683,0,train
D08821,P00144,1,train
D06197,P00139,0,train
D08822,P00255,1,train
D04438,P00044,0,train
D08823,P00197,0,train
D02284,P00070,0,train
D08824,P00197,1,train
D08825,P00002,0,train
D08826,P00069,1,train
D08827,P00112,1,train
D08828,P00020,0,train
D08829,P00128,1,train
D00121,P00040,1,train
D03717,P00345,0,train
D06476,P01684,1,train
D00671,P00640,0,train
D08830,P00403,0,train
D06570,P00001,0,train
D07172,P00068,0,train
D01056,P00088,0,train
D08831,P00017,0,train
D02537,P00009,0,train
D00031,P01610,0,train
D08832,P00115,0,train
D02234,P00094,0,train
D01906,P00059,1,train
D08833,P00250,1,train
D08561,P01208,1,train
D06261,P01053,0,train
D08834,P00313,1,train
D06702,P01062,1,train
D08835,P00435,1,train
D08836,P00063,0,train
D00203,P01217,0,train
D02511,P00090,1,train
D08837,P00049,0,train
D04850,P00405,1,train
D08838,P00521,1,train
D00618,P00002,0,train
D08666,P00491,0,train
D08839,P01685,0,train
D08840,P00907,1,train
D08841,P00590,1,train
D08630,P00055,0,train
D01875,P00030,1,train
D07566,P00001,0,train
D01705,P00239,0,train
D05925,P00590,0,train
D08842,P01686,1,train
D08843,P00313,0,train
D01437,P00346,0,train
D08254,P00468,0,train
D08844,P00292,1,train
D01072,P00476,0,train
D04032,P00374,0,train
D08845,P00044,0,train
D08846,P00206,0,train
D01526,P01687,0,train
D08847,P00229,1,train
D01294,P00798,0,train
D08848,P01162,0,train
D08849,P00090,0,train
D08850,P00716,0,train
D08851,P00454,1,train
D08852,P00856,1,train
D08853,P00233,0,train
D02153,P01688,0,train
D08166,P00039,0,train
D08854,P00044,0,train
D08855,P00503,0,train
D08856,P00024,0,train
D06832,P01204,1,train
D00253,P00413,0,train
D04125,P00148,1,train
D08857,P00134,0,train
D01503,P00439,0,train
D08858,P00252,1,train
D02604,P00069,0,train
D07863,P00783,0,train
D08859,P01674,0,train
D03190,P01493,0,train
D06676,P00393,1,train
D08860,P00026,0,train
D00891,P00461,0,train
D08861,P00142,0,train
D04476,P00097,0,train
D05163,P01514,0,train
D08862,P00660,0,train
D01821,P00590,0,train
D08863,P00360,1,train
D08864,P00016,1,train
D08865,P01689,1,train
D04070,P00124,0,train
D08866,P01046,0,train
D08867,P00044,0,train
D08868,P00065,1,train
D02994,P00088,0,train
D08869,P00057,0,train
D08870,P01118,0,train
D08871,P00029,0,train
D08872,P01690,0,train
D03395,P00121,1,train
D07097,P00001,0,train
D08873,P00535,1,train
D08874,P01155,1,train
D04795,P01691,0,train
D08875,P00425,0,train
D07444,P00220,0,train
D03678,P00222,0,train
D08876,P00073,0,train
D08877,P00065,1,train
D00575,P00225,1,train
D00735,P00345,0,train
D08878,P00289,0,train
D08605,P00012,0,train
D00135,P00382,0,train
D03498,P00346,1,train
D08879,P00661,1,train
D08880,P00246,0,train
D02575,P00246,0,train
D03192,P00039,0,train
D08881,P01210,1,train
D08882,P00065,1,train
D08528,P00065,1,train
D03949,P00088,1,train
D00961,P00002,0,train
D08883,P00359,1,train
D08884,P00190,0,train
D08568,P00567,0,train
D01707,P00080,1,train
D08885,P00640,1,train
D08886,P00381,0,train
D00365,P00055,0,train
D08887,P00366,0,train
D06112,P00053,1,train
D04796,P00080,1,train
D08726,P00858,1,train
D01501,P00013,0,train
D08888,P00387,1,train
D08889,P00030,1,train
D08890,P00072,0,train
D08891,P00125,0,train
D00650,P00730,1,train
D08892,P00660,1,train
D01014,P00131,0,train
D08893,P00220,0,train
D03372,P00386,0,train
D08894,P00889,0,train
D00670,P00042,1,train
D08895,P00711,1,train
D04046,P00233,0,train
D08896,P00324,1,train
D08897,P00246,1,train
D06434,P00374,0,train
D08898,P00591,1,train
D04609,P00751,0,train
D08899,P00065,1,train
D08900,P00270,0,train
D08901,P00233,0,train
D04896,P00044,0,train
D08902,P00036,1,train
D08543,P00066,1,train
D08903,P00173,0,train
D04993,P00775,1,train
D01063,P01692,0,train
D02117,P00206,1,train
D07864,P00246,1,train
D08904,P00080,1,train
D04824,P00253,1,train
D02976,P00476,0,train
D01871,P00115,0,train
D03633,P00889,1,train
D04975,P00343,1,train
D08905,P00002,0,train
D08906,P00322,1,train
D08261,P00079,1,train
D02312,P01112,1,train
D08907,P00334,1,train
D04193,P00586,0,train
D08908,P00382,0,train
D00729,P00581,1,train
D05318,P00036,1,train
D07285,P00036,1,train
D01553,P00364,1,train
D08544,P00039,0,train
D08909,P00240,0,train
D08910,P00020,0,train
D08364,P00499,1,train
D05351,P00196,1,train
D06803,P00115,0,train
D08911,P00397,0,train
D03533,P00226,1,train
D06729,P00495,0,train
D03408,P00009,0,train
D05341,P00068,0,train
D08912,P00094,0,train
D00521,P00102,1,train
D02124,P00097,0,train
D08913,P00009,0,train
D07768,P00239,1,train
D08914,P00002,0,train
D02994,P00012,1,train
D08915,P00044,0,train
D08916,P00001,0,train
D08917,P00012,0,train
D08918,P00062,1,train
D06307,P00039,0,train
D08919,P00559,0,train
D05150,P00170,0,train
D02621,P00033,0,train
D08920,P00199,0,train
D08921,P00065,1,train
D00924,P00336,0,train
D08922,P01013,0,train
D08923,P00343,1,train
D03645,P00002,0,train
D08924,P00195,1,train
D08925,P00069,1,train
D08926,P00224,1,train
D02845,P00154,0,train
D06091,P00029,0,train
D02068,P00113,1,train
D08927,P00011,1,train
D08928,P00280,0,train
D08435,P00246,0,train
D08929,P00016,0,train
D08930,P00212,0,train
D08040,P00382,0,train
D08931,P00080,1,train
D08932,P00134,0,train
D05116,P00401,1,train
D03197,P00044,0,train
D08933,P00725,0,train
D08934,P00020,0,train
D08935,P00320,0,train
D03402,P00065,1,train
D04912,P00476,0,train
D08936,P00197,1,train
D08937,P00203,0,train
D08938,P00962,1,train
D00061,P00539,0,train
D00272,P01693,0,train
D01054,P00238,0,train
D06625,P00071,0,train
D01569,P00057,0,train
D01364,P00484,0,train
D08939,P00081,0,train
D00004,P01694,0,train
D08940,P00252,1,train
D08941,P00676,0,train
D08942,P00009,0,train
D08943,P00252,1,train
D04441,P00086,0,train
D08944,P00210,0,train
D08888,P00068,0,train
D01711,P00471,0,train
D08945,P01196,0,train
D02525,P00097,0,train
D04527,P00080,1,train
D04565,P00170,0,train
D08946,P00045,1,train
D07289,P00551,0,train
D08947,P00066,1,train
D02087,P00070,0,train
D08948,P00509,0,train
D08949,P00493,0,train
D07048,P00010,0,train
D08950,P00210,0,train
D00003,P00612,0,train
D08951,P00316,0,train
D05510,P00893,1,train
D08952,P00055,0,train
D08953,P00002,0,train
D01018,P01276,1,train
D08954,P00236,1,train
D00263,P00012,0,train
D00234,P00212,0,train
D03881,P00080,0,train
D08955,P00233,0,train
D05737,P00602,1,train
D07432,P01639,0,train
D07757,P01020,1,train
D08956,P00065,1,train
D08957,P00001,0,train
D08958,P00097,0,train
D02879,P00716,0,train
D08959,P00757,0,train
D06022,P00931,1,train
D08960,P01054,1,train
D03705,P00770,0,train
D07061,P00445,1,train
D08961,P00395,1,train
D00930,P01695,1,train
D00181,P00068,0,train
D08962,P00001,0,train
D00220,P00210,0,train
D08963,P00343,1,train
D08964,P00284,0,train
D06684,P00490,0,train
D07767,P00115,0,train
D08965,P01696,1,train
D03977,P01697,0,train
D00672,P00134,0,train
D02297,P00148,0,train
D00888,P00131,0,train
D06573,P00044,0,train
D04121,P01698,1,train
D06306,P00685,1,train
D03837,P01453,0,train
D01998,P01699,0,train
D08090,P00297,1,train
D08966,P00912,0,train
D00163,P01700,0,train
D04881,P00187,0,train
D05591,P00041,0,train
D03784,P00017,1,train
D08967,P00088,0,train
D08968,P00048,1,train
D00027,P00148,0,train
D08969,P00036,1,train
D00908,P00670,0,train
D04945,P00002,0,train
D08970,P00112,1,train
D06371,P00115,0,train
D06332,P00602,0,train
D08971,P00159,0,train
D05824,P00147,0,train
D03691,P00090,1,train
D06251,P01251,1,train
D08972,P00246,0,train
D00566,P00741,1,train
D00958,P00499,1,train
D03095,P00001,0,train
D08973,P00379,0,train
D01770,P00485,0,train
D07638,P00063,0,train
D08974,P00001,0,train
D08975,P00044,0,train
D00059,P00068,0,train
D07508,P00289,0,train
D08976,P00085,1,train
D08977,P00197,1,train
D01141,P00613,1,train
D07483,P00199,0,train
D03808,P01385,1,train
D05214,P00016,1,train
D08978,P00271,1,train
D08979,P00072,0,train
D08980,P00343,1,train
D08981,P00216,0,train
D01173,P01701,0,train
D08982,P00197,1,train
D08983,P00617,0,train
D05793,P00066,0,train
D08984,P00082,1,train
D07362,P00001,0,train
D08985,P00080,1,train
D06220,P00023,0,train
D08036,P00060,1,train
D08986,P01304,1,train
D02235,P01580,0,train
D00014,P00401,1,train
D08987,P00038,1,train
D08988,P00125,1,train
D07106,P00361,0,train
D05872,P00330,1,train
D08989,P00134,0,train
D08990,P01315,0,train
D08991,P00154,1,train
D08992,P00018,1,train
D01425,P00024,1,train
D07436,P00020,0,train
D08993,P00366,1,train
D08994,P01702,0,train
D08139,P00148,1,train
D08995,P00499,1,train
D01138,P00044,0,train
D06359,P00292,1,train
D00740,P00062,1,train
D00818,P00939,0,train
D08148,P01703,1,train
D08996,P00001,0,train
D08997,P00144,1,train
D07675,P00505,1,train
D01652,P00086,0,train
D05186,P00609,0,train
D08998,P00206,0,train
D03114,P00350,0,train
D02215,P00057,0,train
D03101,P01549,1,train
D07846,P00044,0,train
D08999,P00244,1,train
D04970,P01245,1,train
D09000,P00059,1,train
D00307,P01620,0,train
D09001,P00030,1,train
D09002,P00065,1,train
D09003,P01092,0,train
D00163,P00435,0,train
D07238,P00850,0,train
D00795,P00367,0,train
D01743,P01042,1,train
D09004,P00039,1,train
D01228,P00054,0,train
D07315,P00154,0,train
D09005,P00443,1,train
D09006,P00097,0,train
D09007,P00859,0,train
D06793,P01704,0,train
D07266,P00012,0,train
D09008,P00222,0,train
D09009,P00343,1,train
D09010,P00115,0,train
D09011,P00356,0,train
D09012,P00041,1,train
D09013,P00011,0,train
D00542,P00710,1,train
D06570,P00065,1,train
D01482,P01625,0,train
D09014,P00524,1,train
D04241,P00276,0,train
D05436,P01705,1,train
D03030,P00196,0,train
D09015,P00379,0,train
D09016,P00401,1,train
D01054,P00631,0,train
D00048,P00025,1,train
D09017,P00065,1,train
D09018,P00029,1,train
D08255,P00120,1,train
D09019,P00055,0,train
D05352,P01706,1,train
D07445,P00762,0,train
D00274,P01707,0,train
D01872,P00043,1,train
D09020,P00197,0,train
D09021,P00499,0,train
D09022,P00347,1,train
D01057,P00808,0,train
D08693,P00036,1,train
D07166,P00646,0,train
D09023,P00264,1,train
D03999,P00081,0,train
D02810,P00667,1,train
D04306,P00115,0,train
D01116,P00033,0,train
D09024,P00029,0,train
D09025,P00280,0,train
D02970,P00012,0,train
D06821,P00001,0,train
D09026,P00195,1,train
D09027,P00330,1,train
D03602,P00187,0,train
D01373,P00002,0,train
D09028,P00231,0,train
D09029,P00036,1,train
D09030,P00591,1,train
D07513,P00154,0,train
D09031,P01154,0,train
D09032,P00253,1,train
D07760,P00045,1,train
D09033,P00033,0,train
D00592,P00614,0,train
D09034,P00094,0,train
D09035,P00872,0,train
D00605,P00263,0,train
D09036,P00088,1,train
D08362,P00072,0,train
D08262,P00024,0,train
D01760,P00044,1,train
D00070,P00154,0,train
D06486,P00567,0,train
D09037,P00210,0,train
D09038,P00515,0,train
D00592,P00991,0,train
D00016,P00273,0,train
D06362,P01214,1,train
D09039,P00001,0,train
D00334,P00335,0,train
D02689,P00042,0,train
D09040,P00378,1,train
D02302,P00069,0,train
D09041,P00036,1,train
D01092,P00002,0,train
D09042,P01116,1,train
D09043,P00065,1,train
D05508,P00295,1,train
D09044,P01269,1,train
D09045,P00017,0,train
D03238,P00379,0,train
D09046,P00126,1,train
D07493,P00036,1,train
D00742,P01256,1,train
D00735,P00024,1,train
D07583,P00222,1,train
D09047,P00360,1,train
D02877,P00023,1,train
D03254,P00195,1,train
D00573,P00785,1,train
D09048,P00036,1,train
D00062,P00065,1,train
D07111,P00640,1,train
D02689,P00893,0,train
D09049,P00499,1,train
D09050,P00284,0,train
D09051,P00066,1,train
D03242,P00401,0,train
D09052,P00345,0,train
D09053,P00020,0,train
D01164,P00115,0,train
D00941,P00002,0,train
D09054,P00212,0,train
D09055,P00435,1,train
D01173,P00180,1,train
D01187,P00139,0,train
D09056,P01550,0,train
D09057,P01129,1,train
D09058,P00907,1,train
D09059,P01708,1,train
D09060,P00170,0,train
D06793,P00107,0,train
D02859,P00199,0,train
D00850,P00288,0,train
D05462,P00001,0,train
D09061,P00026,0,train
D03522,P00044,0,train
D00182,P00166,1,train
D09062,P00072,0,train
D09063,P00384,1,train
D09064,P00360,0,train
D03259,P00080,1,train
D07671,P00439,0,train
D01231,P00044,0,train
D03945,P00030,1,train
D09065,P00097,0,train
D09066,P00001,0,train
D09067,P00809,0,train
D08856,P00238,0,train
D09068,P01709,1,train
D09069,P00066,1,train
D00518,P00382,0,train
D07015,P00001,0,train
D05583,P00600,0,train
D05223,P00036,1,train
D01270,P01196,0,train
D09070,P00048,1,train
D09071,P00640,1,train
D08741,P00064,1,train
D09072,P00039,0,train
D01340,P00088,1,train
D09073,P00069,0,train
D09074,P00236,1,train
D02708,P00036,0,train
D03215,P00012,0,train
D09075,P00020,0,train
D09076,P00007,0,train
D05389,P00097,0,train
D09077,P00651,1,train
D00585,P00044,0,train
D09078,P00065,1,train
D03318,P00170,1,train
D09079,P00072,0,train
D00377,P00044,0,train
D00910,P00049,0,train
D09080,P00088,1,train
D06220,P00002,0,train
D04240,P00072,0,train
D09081,P00012,0,train
D01119,P00164,1,train
D09082,P00020,0,train
D04509,P00120,1,train
D01271,P00002,0,train
D04733,P01710,0,train
D09083,P00509,1,train
D09084,P00065,1,train
D04681,P00441,0,train
D04210,P00366,0,train
D05651,P00170,0,train
D00094,P00782,1,train
D04078,P00069,0,train
D05720,P01006,0,train
D08073,P00080,1,train
D09085,P00085,0,train
D09086,P00009,0,train
D07103,P00086,0,train
D00155,P00150,0,train
D09087,P00115,1,train
D09088,P00026,0,train
D09089,P00097,0,train
D05209,P00063,0,train
D09090,P00384,1,train
D02751,P00905,0,train
D05173,P00094,0,train
D04237,P00012,0,train
D06715,P00811,1,train
D06633,P00088,1,train
D09091,P00144,1,train
D09092,P00020,0,train
D04488,P00093,1,train
D01351,P00189,0,train
D01205,P00024,1,train
D09093,P00039,0,train
D01656,P01409,1,train
D02034,P00044,0,train
D08294,P00685,1,train
D05825,P00012,1,train
D07606,P00040,1,train
D09094,P00128,0,train
D07118,P00088,1,train
D09095,P00002,0,train
D09096,P00002,0,train
D06982,P00141,1,train
D09097,P00239,0,train
D09098,P00255,1,train
D05809,P00229,0,train
D01341,P00002,0,train
D04788,P00097,0,train
D06903,P00556,1,train
D07569,P00097,0,train
D02580,P00518,1,train
D09099,P01196,0,train
D05104,P01234,1,train
D09100,P00065,1,train
D04078,P00070,0,train
D08214,P00012,0,train
D00233,P01024,1,train
D09101,P00195,1,train
D02656,P00413,1,train
D09102,P00244,0,train
D01190,P00423,0,train
D04812,P00020,0,train
D03318,P00420,1,train
D00940,P00699,1,train
D09103,P00947,0,train
D08855,P00043,1,train
D00285,P00754,0,train
D03133,P01297,1,train
D05441,P00115,0,train
D09104,P00296,1,train
D01244,P00013,0,train
D00160,P01215,1,train
D08256,P00080,1,train
D00100,P01711,1,train
D09105,P00097,0,train
D04196,P00422,1,train
D02223,P01712,0,train
D09106,P00029,0,train
D03027,P00154,0,train
D09107,P00065,1,train
D05243,P00280,0,train
D09108,P00012,0,train
D02571,P00233,0,train
D04048,P00319,1,train
D08959,P00680,1,train
D09109,P00269,1,train
D01062,P00326,0,train
D04215,P01713,1,train
D09110,P00699,1,train
D08955,P00072,0,train
D07317,P00097,0,train
D09111,P00178,0,train
D07633,P00065,1,train
D09112,P00065,1,train
D09113,P00035,0,train
D09114,P01251,1,train
D02365,P00033,0,train
D05324,P00920,0,train
D04441,P00053,0,train
D07576,P00197,0,train
D09115,P00154,0,train
D09116,P00199,0,train
D01405,P00043,1,train
D00658,P00038,1,train
D00635,P00685,1,train
D09117,P00125,1,train
D00742,P00081,0,train
D00334,P00828,0,train
D09118,P00073,1,train
D03961,P00206,1,train
D09119,P00115,0,train
D07551,P00907,1,train
D03966,P00065,1,train
D09120,P00045,1,train
D09121,P00055,1,train
D09122,P00274,0,train
D06777,P00128,0,train
D05351,P00222,0,train
D09123,P00040,1,train
D05985,P00012,0,train
D01581,P00210,0,train
D00466,P00144,1,train
D09124,P00153,1,train
D07227,P00002,0,train
D09125,P00934,0,train
D09126,P00224,1,train
D05245,P00045,0,train
D03307,P01714,0,train
D05874,P01715,0,train
D01493,P00044,0,train
D09127,P01457,0,train
D01419,P00320,0,train
D09128,P00055,0,train
D09129,P00245,0,train
D00250,P00107,0,train
D09130,P00422,0,train
D09131,P00928,0,train
D02665,P00503,0,train
D04350,P00324,0,train
D09132,P00074,0,train
D07485,P00856,1,train
D07034,P00337,1,train
D02076,P00131,0,train
D09133,P00197,1,train
D09134,P01125,1,train
D09135,P00088,1,train
D09136,P00224,0,train
D09137,P00026,0,train
D01233,P00115,0,train
D09138,P01716,0,train
D05048,P00548,0,train
D09139,P00060,0,train
D06456,P00016,0,train
D09140,P00025,1,train
D07190,P00422,0,train
D01394,P00203,0,train
D09141,P00001,0,train
D09142,P00090,0,train
D05494,P00443,1,train
D09143,P01629,0,train
D06205,P00090,1,train
D09144,P00039,1,train
D04299,P00066,1,train
D09145,P00304,0,train
D03035,P00097,0,train
D09146,P01717,0,train
D01294,P00525,1,train
D09147,P00640,1,train
D03286,P00241,1,train
D00662,P00947,0,train
D08142,P00203,0,train
D04025,P01718,1,train
D08987,P00121,1,train
D04906,P00049,0,train
D00421,P00063,0,train
D01825,P00812,0,train
D09148,P00024,1,train
D03209,P01719,1,train
D05735,P00558,0,train
D00001,P00065,1,train
D09149,P00157,0,train
D09150,P00055,0,train
D07790,P00097,0,train
D07879,P00581,1,train
D01102,P00848,1,train
D09151,P00041,0,train
D09152,P00211,1,train
D05143,P01145,1,train
D03002,P01720,0,train
D00898,P00334,1,train
D02385,P00163,0,train
D05297,P00189,0,train
D09153,P00566,1,train
D09154,P00088,1,train
D01212,P00246,0,train
D09155,P00115,1,train
D01458,P00409,1,train
D06725,P01154,1,train
D08291,P00481,1,train
D01626,P00079,0,train
D03137,P00523,1,train
D05844,P00044,0,train
D03289,P00242,0,train
D09156,P00012,0,train
D00846,P00199,1,train
D01787,P00177,0,train
D08395,P00030,1,train
D09157,P00115,0,train
D09158,P00197,0,train
D09159,P00044,0,train
D09160,P00433,0,train
D05802,P00072,0,train
D06462,P00002,0,train
D09161,P00169,1,train
D09162,P00080,1,train
D06685,P00233,0,train
D01901,P00312,1,train
D05042,P00044,0,train
D03122,P00055,0,train
D09163,P00001,1,train
D01054,P01425,0,train
D01795,P00600,1,train
D04130,P00382,0,train
D09164,P00012,1,train
D09165,P00049,0,train
D06643,P00791,0,train
D02770,P00044,0,train
D02013,P00401,1,train
D06451,P00320,0,train
D00499,P00255,0,train
D06266,P00851,1,train
D09166,P00065,1,train
D09167,P00065,1,train
D09168,P00224,1,train
D09169,P00020,0,train
D01565,P01721,0,train
D09170,P00072,0,train
D00849,P01482,0,train
D00238,P00024,1,train
D01668,P00066,1,train
D06980,P00509,1,train
D09171,P00596,0,train
D01364,P01445,0,train
D06766,P00316,0,train
D03218,P00069,1,train
D09172,P00360,1,train
D06212,P01722,1,train
D09173,P00195,1,train
D01729,P01250,0,train
D00102,P01361,0,train
D02066,P01723,0,train
D03989,P00120,1,train
D01540,P00374,1,train
D02681,P00044,0,train
D06221,P01724,1,train
D09174,P00356,1,train
D01919,P00065,1,train
D00909,P00567,0,train
D09175,P00476,0,train
D09176,P00195,1,train
D09177,P00289,0,train
D09139,P00065,1,train
D09178,P01725,0,train
D09179,P00547,1,train
D04306,P01603,1,train
D02654,P00107,0,train
D09180,P00073,1,train
D09181,P00245,0,train
D07901,P00115,0,train
D09182,P00017,0,train
D02302,P00029,1,train
D09183,P00044,0,train
D00229,P00343,1,train
D09184,P00394,1,train
D09185,P00293,1,train
D09186,P00253,1,train
D09187,P00044,0,train
D08081,P01190,1,train
D09188,P00139,1,train
D00011,P00273,1,train
D07884,P00289,0,train
D09189,P00125,1,train
D09190,P00229,0,train
D07635,P00934,0,train
D09191,P00369,0,train
D04542,P00065,1,train
D01932,P00097,0,train
D01008,P00115,0,train
D09192,P00097,0,train
D05360,P00233,0,train
D04623,P00007,1,train
D05722,P00044,0,train
D02114,P00955,0,train
D03835,P00115,0,train
D09193,P00224,1,train
D09194,P01726,1,train
D04039,P00346,1,train
D00247,P00382,0,train
D04574,P00197,0,train
D00803,P00638,1,train
D04726,P00002,0,train
D06181,P00564,0,train
D00584,P01727,0,train
D03802,P01728,0,train
D09195,P00035,0,train
D03233,P00654,1,train
D09196,P00651,1,train
D02905,P00169,1,train
D09178,P01729,0,train
D09197,P00206,1,train
D09057,P00118,0,train
D01054,P01730,0,train
D09198,P00640,1,train
D09199,P00044,0,train
D07910,P00026,0,train
D00253,P00148,0,train
D09200,P00139,1,train
D09201,P00668,1,train
D09202,P00216,0,train
D09203,P00485,1,train
D09204,P00097,0,train
D09205,P00094,0,train
D05152,P00426,0,train
D09206,P00097,0,train
D00130,P01323,0,train
D09207,P00422,0,train
D04744,P00667,0,train
D09026,P00044,0,train
D06528,P00206,1,train
D02815,P00328,0,train
D00182,P00142,1,train
D04534,P00055,0,train
D09208,P00079,0,train
D09209,P01317,1,train
D03930,P00710,1,train
D06024,P00591,1,train
D01159,P01142,1,train
D02092,P01731,1,train
D09210,P00211,1,train
D00018,P00613,1,train
D03916,P00123,1,train
D09211,P00509,1,train
D09212,P00065,1,train
D00283,P00068,0,train
D09213,P00716,0,train
D07701,P00548,1,train
D01698,P00395,1,train
D09214,P00012,0,train
D09215,P01732,1,train
D00016,P00086,0,train
D03529,P01193,0,train
D09216,P00280,0,train
D09217,P00236,1,train
D00534,P00319,1,train
D09060,P00201,1,train
D02640,P00705,1,train
D06830,P00057,0,train
D07831,P00535,1,train
D09218,P00247,0,train
D02311,P00036,1,train
D09219,P00070,0,train
D09220,P00016,0,train
D03906,P00088,1,train
D04116,P00115,0,train
D02737,P01733,0,train
D08363,P00509,1,train
D09221,P00044,0,train
D08897,P00313,0,train
D09222,P00936,1,train
D02631,P00233,0,train
D04317,P00068,0,train
D09223,P00651,1,train
D04021,P00115,0,train
D03385,P00326,0,train
D02420,P00379,0,train
D07689,P00088,1,train
D06335,P00797,0,train
D05227,P00233,0,train
D05787,P00835,1,train
D00516,P00598,0,train
D03958,P00500,1,train
D09224,P00487,1,train
D09225,P00513,0,train
D05029,P00310,0,train
D03098,P00570,0,train
D09226,P00044,0,train
D00035,P00703,1,train
D00298,P00154,0,train
D01821,P01588,0,train
D01805,P00445,1,train
D02396,P00097,0,train
D02954,P00187,0,train
D09227,P00579,1,train
D09228,P00070,0,train
D09229,P00059,0,train
D07729,P01734,1,train
D09230,P00206,0,train
D09231,P00852,1,train
D09105,P00068,0,train
D09232,P00261,1,train
